  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
   32830,        0,   -18624,      542,    30682,        0,    64929
   32850,        0,   -18624,      505,    30681,        0,    64971
   32870,        0,   -18623,      468,    30677,        0,    65012
   32890,        0,   -18622,      431,    30674,        0,    65053
   32910,        0,   -18621,      394,    30671,        0,    65095
   32930,        0,   -18620,      357,    30668,        0,    65136
   32950,        0,   -18619,      320,    30666,        0,    65178
   32970,        0,   -18618,      283,    30663,        0,    65219
   32990,        0,   -18617,      246,    30660,        0,    65260
   33010,        0,   -18616,      209,    30658,        0,    65302
   33030,        0,   -18615,      172,    30656,        0,    65343
   33050,        0,   -18614,      135,    30654,        0,    65385
   33070,        0,   -18613,       98,    30652,        0,    65426
   33090,        0,   -18612,       61,    30650,        0,    65468
   33110,        0,   -18611,       24,    30648,        0,    65509
   33130,        0,   -18610,      -13,    30646,        0,    65551
   33150,        0,   -18608,      -49,    30643,        0,    65591
   33170,        0,   -18606,      -85,    30640,        0,    65631
   33190,        0,   -18604,     -121,    30637,        0,    65672
   33210,        0,   -18602,     -157,    30634,        0,    65712
   33230,        0,   -18600,     -193,    30631,        0,    65752
   33250,        0,   -18598,     -229,    30629,        0,    65793
   33270,        0,   -18596,     -265,    30626,        0,    65833
   33290,        0,   -18594,     -301,    30624,        0,    65874
   33310,        0,   -18592,     -337,    30622,        0,    65914
   33330,        0,   -18590,     -373,    30620,        0,    65955
   33350,        0,   -18588,     -409,    30617,        0,    65995
   33370,        0,   -18586,     -445,    30616,        0,    66035
   33390,        0,   -18584,     -481,    30614,        0,    66076
   33410,        0,   -18582,     -517,    30612,        0,    66116
   33430,        0,   -18579,     -553,    30609,        0,    66157
   33450,        0,   -18576,     -589,    30606,        0,    66197
   33470,        0,   -18573,     -625,    30603,        0,    66238
   33490,        0,   -18570,     -661,    30600,        0,    66278
   33510,        0,   -18567,     -697,    30597,        0,    66319
   33530,        0,   -18564,     -733,    30594,        0,    66359
   33550,        0,   -18561,     -769,    30592,        0,    66400
   33570,        0,   -18558,     -805,    30589,        0,    66440
   33590,        0,   -18555,     -841,    30587,        0,    66481
   33610,        0,   -18552,     -877,    30585,        0,    66521
   33630,        0,   -18549,     -913,    30583,        0,    66562
   33650,        0,   -18546,     -949,    30581,        0,    66603
   33670,        0,   -18543,     -985,    30579,        0,    66643
   33690,        0,   -18540,    -1021,    30577,        0,    66684
   33710,        0,   -18537,    -1057,    30576,        0,    66724
   33730,        0,   -18533,    -1093,    30573,        0,    66765
   33750,        0,   -18529,    -1129,    30569,        0,    66806
   33770,        0,   -18525,    -1165,    30567,        0,    66846
   33790,        0,   -18521,    -1201,    30564,        0,    66887
   33810,        0,   -18517,    -1237,    30561,        0,    66928
   33830,        0,   -18513,    -1273,    30558,        0,    66968
   33850,        0,   -18509,    -1309,    30556,        0,    67009
   33870,        0,   -18505,    -1345,    30554,        0,    67050
   33890,        0,   -18501,    -1381,    30551,        0,    67090
   33910,        0,   -18497,    -1417,    30549,        0,    67131
   33930,        0,   -18493,    -1453,    30547,        0,    67172
   33950,        0,   -18489,    -1489,    30546,        0,    67212
   33970,        0,   -18485,    -1525,    30544,        0,    67253
   33990,        0,   -18481,    -1561,    30542,        0,    67294
   34010,        0,   -18476,    -1597,    30539,        0,    67335
   34030,        0,   -18471,    -1633,    30536,        0,    67375
   34050,        0,   -18466,    -1669,    30533,        0,    67416
   34070,        0,   -18461,    -1705,    30530,        0,    67457
   34090,        0,   -18456,    -1741,    30528,        0,    67498
   34110,        0,   -18451,    -1777,    30525,        0,    67539
   34130,        0,   -18446,    -1813,    30523,        0,    67580
   34150,        0,   -18441,    -1849,    30520,        0,    67621
   34170,        0,   -18436,    -1885,    30518,        0,    67661
   34190,        0,   -18431,    -1921,    30516,        0,    67702
   34210,        0,   -18426,    -1956,    30514,        0,    67742
   34230,        0,   -18421,    -1991,    30512,        0,    67782
   34250,        0,   -18416,    -2026,    30510,        0,    67822
   34270,        0,   -18411,    -2061,    30508,        0,    67861
   34290,        0,   -18405,    -2096,    30505,        0,    67901
   34310,        0,   -18399,    -2131,    30501,        0,    67941
   34330,        0,   -18393,    -2166,    30498,        0,    67981
   34350,        0,   -18387,    -2201,    30495,        0,    68021
   34370,        0,   -18381,    -2236,    30492,        0,    68061
   34390,        0,   -18375,    -2271,    30489,        0,    68101
   34410,        0,   -18369,    -2306,    30487,        0,    68141
   34430,        0,   -18363,    -2341,    30484,        0,    68181
   34450,        0,   -18357,    -2376,    30482,        0,    68221
   34470,        0,   -18351,    -2411,    30479,        0,    68261
   34490,        0,   -18345,    -2446,    30477,        0,    68301
   34510,        0,   -18339,    -2481,    30475,        0,    68341
   34530,        0,   -18333,    -2516,    30473,        0,    68381
   34550,        0,   -18327,    -2551,    30471,        0,    68421
   34570,        0,   -18321,    -2586,    30469,        0,    68461
   34590,        0,   -18314,    -2621,    30466,        0,    68501
   34610,        0,   -18307,    -2656,    30463,        0,    68542
   34630,        0,   -18300,    -2691,    30460,        0,    68582
   34650,        0,   -18293,    -2726,    30457,        0,    68622
   34670,        0,   -18286,    -2761,    30454,        0,    68662
   34690,        0,   -18279,    -2796,    30451,        0,    68702
   34710,        0,   -18272,    -2831,    30449,        0,    68743
   34730,        0,   -18265,    -2866,    30446,        0,    68783
   34750,        0,   -18258,    -2901,    30444,        0,    68823
   34770,        0,   -18251,    -2936,    30441,        0,    68863
   34790,        0,   -18244,    -2971,    30439,        0,    68904
   34810,        0,   -18237,    -3006,    30437,        0,    68944
   34830,        0,   -18230,    -3041,    30435,        0,    68984
   34850,        0,   -18223,    -3076,    30433,        0,    69024
   34870,        0,   -18215,    -3111,    30430,        0,    69065
   34890,        0,   -18207,    -3146,    30427,        0,    69105
   34910,        0,   -18199,    -3181,    30424,        0,    69146
   34930,        0,   -18191,    -3216,    30421,        0,    69186
   34950,        0,   -18183,    -3251,    30418,        0,    69227
   34970,        0,   -18175,    -3286,    30415,        0,    69267
   34990,        0,   -18167,    -3321,    30413,        0,    69308
   35010,        0,   -18159,    -3356,    30410,        0,    69348
   35030,        0,   -18151,    -3391,    30408,        0,    69389
   35050,        0,   -18143,    -3426,    30405,        0,    69429
   35070,        0,   -18135,    -3461,    30403,        0,    69470
   35090,        0,   -18127,    -3496,    30401,        0,    69510
   35110,        0,   -18119,    -3531,    30399,        0,    69551
   35130,        0,   -18111,    -3566,    30397,        0,    69592
   35150,        0,   -18103,    -3601,    30395,        0,    69632
   35170,        0,   -18094,    -3636,    30392,        0,    69673
   35190,        0,   -18085,    -3671,    30389,        0,    69714
   35210,        0,   -18076,    -3706,    30386,        0,    69754
   35230,        0,   -18067,    -3741,    30383,        0,    69795
   35250,        0,   -18058,    -3776,    30380,        0,    69836
   35270,        0,   -18049,    -3811,    30378,        0,    69877
   35290,        0,   -18040,    -3846,    30375,        0,    69918
   35310,        0,   -18031,    -3881,    30373,        0,    69959
   35330,        0,   -18022,    -3916,    30371,        0,    69999
   35350,        0,   -18013,    -3951,    30368,        0,    70040
   35370,        0,   -18004,    -3986,    30366,        0,    70081
   35390,        0,   -17995,    -4021,    30364,        0,    70122
   35410,        0,   -17986,    -4056,    30362,        0,    70163
   35430,        0,   -17977,    -4091,    30361,        0,    70204
   35450,        0,   -17968,    -4126,    30359,        0,    70245
   35470,        0,   -17958,    -4161,    30356,        0,    70286
   35490,        0,   -17948,    -4196,    30353,        0,    70327
   35510,        0,   -17938,    -4231,    30350,        0,    70368
   35530,        0,   -17928,    -4266,    30348,        0,    70409
   35550,        0,   -17918,    -4301,    30345,        0,    70450
   35570,        0,   -17908,    -4335,    30342,        0,    70491
   35590,        0,   -17898,    -4369,    30339,        0,    70531
   35610,        0,   -17888,    -4403,    30337,        0,    70571
   35630,        0,   -17878,    -4437,    30334,        0,    70611
   35650,        0,   -17868,    -4471,    30332,        0,    70651
   35670,        0,   -17858,    -4505,    30329,        0,    70691
   35690,        0,   -17848,    -4539,    30327,        0,    70731
   35710,        0,   -17838,    -4573,    30325,        0,    70771
   35730,        0,   -17828,    -4607,    30323,        0,    70811
   35750,        0,   -17818,    -4641,    30321,        0,    70851
   35770,        0,   -17807,    -4675,    30318,        0,    70892
   35790,        0,   -17796,    -4709,    30314,        0,    70932
   35810,        0,   -17785,    -4743,    30311,        0,    70973
   35830,        0,   -17774,    -4777,    30308,        0,    71013
   35850,        0,   -17763,    -4811,    30305,        0,    71054
   35870,        0,   -17752,    -4845,    30303,        0,    71094
   35890,        0,   -17741,    -4879,    30300,        0,    71135
   35910,        0,   -17730,    -4913,    30297,        0,    71175
   35930,        0,   -17719,    -4947,    30295,        0,    71216
   35950,        0,   -17708,    -4981,    30293,        0,    71256
   35970,        0,   -17697,    -5015,    30290,        0,    71297
   35990,        0,   -17686,    -5049,    30288,        0,    71337
   36010,        0,   -17675,    -5083,    30286,        0,    71378
   36030,        0,   -17664,    -5117,    30284,        0,    71418
   36050,        0,   -17653,    -5151,    30283,        0,    71459
   36070,        0,   -17641,    -5185,    30279,        0,    71500
   36090,        0,   -17629,    -5219,    30276,        0,    71540
   36110,        0,   -17617,    -5253,    30273,        0,    71581
   36130,        0,   -17605,    -5287,    30270,        0,    71622
   36150,        0,   -17593,    -5321,    30268,        0,    71663
   36170,        0,   -17581,    -5355,    30265,        0,    71704
   36190,        0,   -17569,    -5389,    30262,        0,    71745
   36210,        0,   -17557,    -5423,    30260,        0,    71786
   36230,        0,   -17545,    -5457,    30258,        0,    71827
   36250,        0,   -17533,    -5491,    30255,        0,    71867
   36270,        0,   -17521,    -5525,    30253,        0,    71908
   36290,        0,   -17509,    -5559,    30251,        0,    71949
   36310,        0,   -17497,    -5593,    30250,        0,    71990
   36330,        0,   -17485,    -5627,    30248,        0,    72031
   36350,        0,   -17473,    -5661,    30246,        0,    72072
   36370,        0,   -17460,    -5695,    30243,        0,    72113
   36390,        0,   -17447,    -5729,    30240,        0,    72155
   36410,        0,   -17434,    -5763,    30238,        0,    72196
   36430,        0,   -17421,    -5797,    30235,        0,    72237
   36450,        0,   -17408,    -5831,    30232,        0,    72279
   36470,        0,   -17395,    -5864,    30229,        0,    72319
   36490,        0,   -17382,    -5897,    30226,        0,    72359
   36510,        0,   -17369,    -5930,    30224,        0,    72399
   36530,        0,   -17356,    -5963,    30221,        0,    72440
   36550,        0,   -17343,    -5996,    30219,        0,    72480
   36570,        0,   -17330,    -6029,    30216,        0,    72520
   36590,        0,   -17317,    -6062,    30214,        0,    72560
   36610,        0,   -17304,    -6095,    30212,        0,    72601
   36630,        0,   -17291,    -6128,    30210,        0,    72641
   36650,        0,   -17278,    -6161,    30208,        0,    72681
   36670,        0,   -17264,    -6194,    30204,        0,    72722
   36690,        0,   -17250,    -6227,    30201,        0,    72763
   36710,        0,   -17236,    -6260,    30198,        0,    72803
   36730,        0,   -17222,    -6293,    30195,        0,    72844
   36750,        0,   -17208,    -6326,    30192,        0,    72885
   36770,        0,   -17194,    -6359,    30189,        0,    72926
   36790,        0,   -17180,    -6392,    30186,        0,    72966
   36810,        0,   -17166,    -6425,    30184,        0,    73007
   36830,        0,   -17152,    -6458,    30181,        0,    73048
   36850,        0,   -17138,    -6491,    30179,        0,    73089
   36870,        0,   -17124,    -6524,    30176,        0,    73129
   36890,        0,   -17110,    -6557,    30174,        0,    73170
   36910,        0,   -17096,    -6590,    30172,        0,    73211
   36930,        0,   -17082,    -6623,    30170,        0,    73252
   36950,        0,   -17068,    -6656,    30169,        0,    73293
   36970,        0,   -17054,    -6689,    30167,        0,    73333
   36990,        0,   -17039,    -6722,    30164,        0,    73375
   37010,        0,   -17024,    -6755,    30161,        0,    73416
   37030,        0,   -17009,    -6788,    30158,        0,    73457
   37050,        0,   -16994,    -6821,    30155,        0,    73498
   37070,        0,   -16979,    -6854,    30153,        0,    73540
   37090,        0,   -16964,    -6887,    30150,        0,    73581
   37110,        0,   -16949,    -6920,    30148,        0,    73622
   37130,        0,   -16934,    -6953,    30145,        0,    73663
   37150,        0,   -16919,    -6986,    30143,        0,    73705
   37170,        0,   -16904,    -7019,    30141,        0,    73746
   37190,        0,   -16889,    -7052,    30139,        0,    73787
   37210,        0,   -16874,    -7084,    30137,        0,    73828
   37230,        0,   -16859,    -7116,    30135,        0,    73868
   37250,        0,   -16844,    -7148,    30132,        0,    73908
   37270,        0,   -16829,    -7180,    30130,        0,    73948
   37290,        0,   -16813,    -7212,    30127,        0,    73989
   37310,        0,   -16797,    -7244,    30123,        0,    74030
   37330,        0,   -16781,    -7276,    30120,        0,    74071
   37350,        0,   -16765,    -7308,    30117,        0,    74111
   37370,        0,   -16749,    -7340,    30114,        0,    74152
   37390,        0,   -16733,    -7372,    30111,        0,    74193
   37410,        0,   -16717,    -7404,    30108,        0,    74234
   37430,        0,   -16701,    -7436,    30105,        0,    74274
   37450,        0,   -16685,    -7468,    30103,        0,    74315
   37470,        0,   -16669,    -7500,    30100,        0,    74356
   37490,        0,   -16653,    -7532,    30098,        0,    74397
   37510,        0,   -16637,    -7564,    30096,        0,    74438
   37530,        0,   -16621,    -7596,    30094,        0,    74478
   37550,        0,   -16605,    -7628,    30092,        0,    74519
   37570,        0,   -16589,    -7660,    30090,        0,    74560
   37590,        0,   -16573,    -7692,    30088,        0,    74601
   37610,        0,   -16556,    -7724,    30085,        0,    74642
   37630,        0,   -16539,    -7756,    30082,        0,    74683
   37650,        0,   -16522,    -7788,    30079,        0,    74725
   37670,        0,   -16505,    -7820,    30076,        0,    74766
   37690,        0,   -16488,    -7852,    30074,        0,    74807
   37710,        0,   -16471,    -7884,    30071,        0,    74849
   37730,        0,   -16454,    -7916,    30069,        0,    74890
   37750,        0,   -16437,    -7948,    30066,        0,    74932
   37770,        0,   -16420,    -7980,    30064,        0,    74973
   37790,        0,   -16403,    -8012,    30062,        0,    75014
   37810,        0,   -16386,    -8044,    30060,        0,    75056
   37830,        0,   -16369,    -8076,    30058,        0,    75097
   37850,        0,   -16352,    -8107,    30056,        0,    75138
   37870,        0,   -16335,    -8138,    30053,        0,    75178
   37890,        0,   -16318,    -8169,    30051,        0,    75218
   37910,        0,   -16301,    -8200,    30049,        0,    75259
   37930,        0,   -16283,    -8231,    30045,        0,    75300
   37950,        0,   -16265,    -8262,    30042,        0,    75340
   37970,        0,   -16247,    -8293,    30039,        0,    75382
   37990,        0,   -16229,    -8324,    30036,        0,    75422
   38010,        0,   -16211,    -8355,    30033,        0,    75463
   38030,        0,   -16193,    -8386,    30030,        0,    75504
   38050,        0,   -16175,    -8417,    30027,        0,    75545
   38070,        0,   -16157,    -8448,    30024,        0,    75586
   38090,        0,   -16139,    -8479,    30022,        0,    75627
   38110,        0,   -16121,    -8510,    30019,        0,    75668
   38130,        0,   -16103,    -8541,    30017,        0,    75709
   38150,        0,   -16085,    -8572,    30015,        0,    75750
   38170,        0,   -16067,    -8603,    30013,        0,    75791
   38190,        0,   -16049,    -8634,    30011,        0,    75832
   38210,        0,   -16031,    -8665,    30009,        0,    75873
   38230,        0,   -16013,    -8696,    30007,        0,    75914
   38250,        0,   -15995,    -8727,    30005,        0,    75955
   38270,        0,   -15976,    -8758,    30003,        0,    75997
   38290,        0,   -15957,    -8789,    30000,        0,    76038
   38310,        0,   -15938,    -8820,    29997,        0,    76080
   38330,        0,   -15919,    -8851,    29994,        0,    76122
   38350,        0,   -15900,    -8882,    29992,        0,    76163
   38370,        0,   -15881,    -8913,    29990,        0,    76205
   38390,        0,   -15862,    -8944,    29987,        0,    76246
   38410,        0,   -15843,    -8974,    29984,        0,    76287
   38430,        0,   -15824,    -9004,    29982,        0,    76328
   38450,        0,   -15805,    -9034,    29979,        0,    76368
   38470,        0,   -15786,    -9064,    29976,        0,    76409
   38490,        0,   -15767,    -9094,    29974,        0,    76450
   38510,        0,   -15748,    -9124,    29971,        0,    76490
   38530,        0,   -15729,    -9154,    29969,        0,    76531
   38550,        0,   -15710,    -9184,    29967,        0,    76572
   38570,        0,   -15691,    -9214,    29965,        0,    76612
   38590,        0,   -15672,    -9244,    29963,        0,    76653
   38610,        0,   -15652,    -9274,    29960,        0,    76694
   38630,        0,   -15632,    -9304,    29957,        0,    76736
   38650,        0,   -15612,    -9334,    29954,        0,    76777
   38670,        0,   -15592,    -9364,    29951,        0,    76818
   38690,        0,   -15572,    -9394,    29948,        0,    76860
   38710,        0,   -15552,    -9424,    29946,        0,    76901
   38730,        0,   -15532,    -9454,    29943,        0,    76942
   38750,        0,   -15512,    -9484,    29941,        0,    76984
   38770,        0,   -15492,    -9514,    29938,        0,    77025
   38790,        0,   -15472,    -9544,    29936,        0,    77066
   38810,        0,   -15452,    -9574,    29934,        0,    77108
   38830,        0,   -15432,    -9604,    29932,        0,    77149
   38850,        0,   -15412,    -9634,    29930,        0,    77190
   38870,        0,   -15392,    -9664,    29929,        0,    77232
   38890,        0,   -15372,    -9694,    29927,        0,    77273
   38910,        0,   -15352,    -9724,    29926,        0,    77314
   38930,        0,   -15332,    -9753,    29924,        0,    77355
   38950,        0,   -15311,    -9782,    29920,        0,    77396
   38970,        0,   -15290,    -9811,    29917,        0,    77437
   38990,        0,   -15269,    -9840,    29913,        0,    77478
   39010,        0,   -15248,    -9869,    29910,        0,    77519
   39030,        0,   -15227,    -9898,    29907,        0,    77560
   39050,        0,   -15206,    -9927,    29904,        0,    77601
   39070,        0,   -15185,    -9956,    29902,        0,    77642
   39090,        0,   -15164,    -9985,    29899,        0,    77683
   39110,        0,   -15143,   -10014,    29896,        0,    77724
   39130,        0,   -15122,   -10043,    29894,        0,    77766
   39150,        0,   -15101,   -10072,    29892,        0,    77807
   39170,        0,   -15080,   -10101,    29889,        0,    77848
   39190,        0,   -15059,   -10130,    29887,        0,    77889
   39210,        0,   -15038,   -10159,    29885,        0,    77930
   39230,        0,   -15017,   -10188,    29883,        0,    77971
   39250,        0,   -14996,   -10217,    29882,        0,    78012
   39270,        0,   -14975,   -10246,    29880,        0,    78053
   39290,        0,   -14953,   -10275,    29877,        0,    78095
   39310,        0,   -14931,   -10304,    29874,        0,    78137
   39330,        0,   -14909,   -10333,    29872,        0,    78179
   39350,        0,   -14887,   -10362,    29869,        0,    78221
   39370,        0,   -14865,   -10391,    29867,        0,    78263
   39390,        0,   -14843,   -10420,    29865,        0,    78304
   39410,        0,   -14821,   -10448,    29862,        0,    78345
   39430,        0,   -14799,   -10476,    29859,        0,    78386
   39450,        0,   -14777,   -10504,    29856,        0,    78427
   39470,        0,   -14755,   -10532,    29853,        0,    78468
   39490,        0,   -14733,   -10560,    29850,        0,    78509
   39510,        0,   -14711,   -10588,    29848,        0,    78550
   39530,        0,   -14689,   -10616,    29845,        0,    78591
   39550,        0,   -14667,   -10644,    29843,        0,    78632
   39570,        0,   -14645,   -10672,    29841,        0,    78673
   39590,        0,   -14623,   -10700,    29839,        0,    78714
   39610,        0,   -14601,   -10728,    29837,        0,    78755
   39630,        0,   -14579,   -10756,    29835,        0,    78796
   39650,        0,   -14556,   -10784,    29832,        0,    78837
   39670,        0,   -14533,   -10812,    29829,        0,    78879
   39690,        0,   -14510,   -10840,    29826,        0,    78921
   39710,        0,   -14487,   -10868,    29824,        0,    78962
   39730,        0,   -14464,   -10896,    29821,        0,    79004
   39750,        0,   -14441,   -10924,    29819,        0,    79046
   39770,        0,   -14418,   -10952,    29816,        0,    79088
   39790,        0,   -14395,   -10980,    29814,        0,    79129
   39810,        0,   -14372,   -11008,    29812,        0,    79171
   39830,        0,   -14349,   -11036,    29810,        0,    79213
   39850,        0,   -14326,   -11064,    29808,        0,    79254
   39870,        0,   -14303,   -11091,    29805,        0,    79295
   39890,        0,   -14280,   -11118,    29803,        0,    79336
   39910,        0,   -14257,   -11145,    29800,        0,    79377
   39930,        0,   -14234,   -11172,    29798,        0,    79418
   39950,        0,   -14211,   -11199,    29795,        0,    79459
   39970,        0,   -14188,   -11226,    29793,        0,    79500
   39990,        0,   -14165,   -11253,    29791,        0,    79540
   40010,        0,   -14142,   -11280,    29789,        0,    79581
   40030,        0,   -14118,   -11307,    29786,        0,    79623
   40050,        0,   -14094,   -11334,    29783,        0,    79665
   40070,        0,   -14070,   -11361,    29780,        0,    79706
   40090,        0,   -14046,   -11388,    29778,        0,    79748
   40110,        0,   -14022,   -11415,    29775,        0,    79789
   40130,        0,   -13998,   -11442,    29772,        0,    79831
   40150,        0,   -13974,   -11469,    29770,        0,    79873
   40170,        0,   -13950,   -11496,    29768,        0,    79914
   40190,        0,   -13926,   -11523,    29766,        0,    79956
   40210,        0,   -13902,   -11550,    29764,        0,    79998
   40230,        0,   -13878,   -11577,    29762,        0,    80039
   40250,        0,   -13854,   -11604,    29760,        0,    80081
   40270,        0,   -13830,   -11631,    29758,        0,    80123
   40290,        0,   -13806,   -11658,    29757,        0,    80164
   40310,        0,   -13782,   -11684,    29754,        0,    80205
   40330,        0,   -13758,   -11710,    29752,        0,    80246
   40350,        0,   -13734,   -11736,    29749,        0,    80287
   40370,        0,   -13710,   -11762,    29747,        0,    80328
   40390,        0,   -13686,   -11788,    29745,        0,    80369
   40410,        0,   -13661,   -11814,    29742,        0,    80410
   40430,        0,   -13636,   -11840,    29739,        0,    80452
   40450,        0,   -13611,   -11866,    29736,        0,    80493
   40470,        0,   -13586,   -11892,    29733,        0,    80535
   40490,        0,   -13561,   -11918,    29730,        0,    80577
   40510,        0,   -13536,   -11944,    29728,        0,    80618
   40530,        0,   -13511,   -11970,    29725,        0,    80660
   40550,        0,   -13486,   -11996,    29723,        0,    80702
   40570,        0,   -13461,   -12022,    29721,        0,    80743
   40590,        0,   -13436,   -12048,    29718,        0,    80785
   40610,        0,   -13411,   -12074,    29716,        0,    80827
   40630,        0,   -13386,   -12100,    29715,        0,    80868
   40650,        0,   -13361,   -12126,    29713,        0,    80910
   40670,        0,   -13336,   -12152,    29711,        0,    80952
   40690,        0,   -13311,   -12178,    29710,        0,    80993
   40710,        0,   -13286,   -12203,    29707,        0,    81034
   40730,        0,   -13261,   -12228,    29705,        0,    81075
   40750,        0,   -13236,   -12253,    29702,        0,    81116
   40770,        0,   -13211,   -12278,    29700,        0,    81157
   40790,        0,   -13186,   -12303,    29698,        0,    81198
   40810,        0,   -13160,   -12328,    29695,        0,    81239
   40830,        0,   -13134,   -12353,    29692,        0,    81281
   40850,        0,   -13108,   -12378,    29689,        0,    81323
   40870,        0,   -13082,   -12403,    29686,        0,    81364
   40890,        0,   -13056,   -12428,    29684,        0,    81406
   40910,        0,   -13030,   -12453,    29681,        0,    81448
   40930,        0,   -13004,   -12478,    29679,        0,    81489
   40950,        0,   -12978,   -12503,    29676,        0,    81531
   40970,        0,   -12952,   -12528,    29674,        0,    81573
   40990,        0,   -12926,   -12553,    29672,        0,    81615
   41010,        0,   -12900,   -12578,    29670,        0,    81656
   41030,        0,   -12874,   -12603,    29668,        0,    81698
   41050,        0,   -12848,   -12628,    29666,        0,    81740
   41070,        0,   -12822,   -12653,    29665,        0,    81782
   41090,        0,   -12796,   -12678,    29663,        0,    81823
   41110,        0,   -12770,   -12702,    29661,        0,    81864
   41130,        0,   -12744,   -12726,    29658,        0,    81905
   41150,        0,   -12718,   -12750,    29656,        0,    81946
   41170,        0,   -12692,   -12774,    29654,        0,    81987
   41190,        0,   -12666,   -12798,    29652,        0,    82028
   41210,        0,   -12640,   -12822,    29650,        0,    82069
   41230,        0,   -12613,   -12846,    29647,        0,    82111
   41250,        0,   -12586,   -12870,    29644,        0,    82153
   41270,        0,   -12559,   -12894,    29641,        0,    82195
   41290,        0,   -12532,   -12918,    29638,        0,    82236
   41310,        0,   -12505,   -12942,    29636,        0,    82278
   41330,        0,   -12478,   -12966,    29633,        0,    82320
   41350,        0,   -12451,   -12990,    29631,        0,    82362
   41370,        0,   -12424,   -13014,    29629,        0,    82404
   41390,        0,   -12397,   -13038,    29627,        0,    82446
   41410,        0,   -12370,   -13062,    29625,        0,    82487
   41430,        0,   -12343,   -13086,    29623,        0,    82529
   41450,        0,   -12316,   -13110,    29621,        0,    82571
   41470,        0,   -12289,   -13134,    29620,        0,    82613
   41490,        0,   -12262,   -13158,    29618,        0,    82655
   41510,        0,   -12235,   -13181,    29616,        0,    82696
   41530,        0,   -12208,   -13204,    29613,        0,    82737
   41550,        0,   -12181,   -13227,    29611,        0,    82778
   41570,        0,   -12154,   -13250,    29609,        0,    82819
   41590,        0,   -12127,   -13273,    29607,        0,    82861
   41610,        0,   -12100,   -13296,    29605,        0,    82902
   41630,        0,   -12073,   -13319,    29603,        0,    82943
   41650,        0,   -12045,   -13342,    29600,        0,    82985
   41670,        0,   -12017,   -13365,    29597,        0,    83027
   41690,        0,   -11989,   -13388,    29595,        0,    83069
   41710,        0,   -11961,   -13411,    29592,        0,    83111
   41730,        0,   -11933,   -13434,    29590,        0,    83153
   41750,        0,   -11905,   -13457,    29588,        0,    83195
   41770,        0,   -11877,   -13480,    29585,        0,    83237
   41790,        0,   -11849,   -13503,    29584,        0,    83279
   41810,        0,   -11821,   -13526,    29582,        0,    83321
   41830,        0,   -11793,   -13549,    29580,        0,    83363
   41850,        0,   -11765,   -13572,    29578,        0,    83405
   41870,        0,   -11737,   -13594,    29576,        0,    83447
   41890,        0,   -11709,   -13616,    29573,        0,    83488
   41910,        0,   -11681,   -13638,    29570,        0,    83529
   41930,        0,   -11653,   -13660,    29568,        0,    83571
   41950,        0,   -11625,   -13682,    29566,        0,    83612
   41970,        0,   -11597,   -13704,    29563,        0,    83653
   41990,        0,   -11569,   -13726,    29561,        0,    83695
   42010,        0,   -11541,   -13748,    29559,        0,    83736
   42030,        0,   -11513,   -13770,    29558,        0,    83777
   42050,        0,   -11485,   -13792,    29556,        0,    83819
   42070,        0,   -11457,   -13814,    29554,        0,    83860
   42090,        0,   -11429,   -13836,    29553,        0,    83901
   42110,        0,   -11400,   -13858,    29550,        0,    83944
   42130,        0,   -11371,   -13880,    29548,        0,    83986
   42150,        0,   -11342,   -13902,    29546,        0,    84028
   42170,        0,   -11313,   -13924,    29544,        0,    84071
   42190,        0,   -11284,   -13946,    29542,        0,    84113
   42210,        0,   -11255,   -13968,    29540,        0,    84155
   42230,        0,   -11226,   -13989,    29537,        0,    84197
   42250,        0,   -11197,   -14010,    29534,        0,    84238
   42270,        0,   -11168,   -14031,    29531,        0,    84280
   42290,        0,   -11139,   -14052,    29529,        0,    84322
   42310,        0,   -11110,   -14073,    29526,        0,    84363
   42330,        0,   -11081,   -14094,    29524,        0,    84405
   42350,        0,   -11052,   -14115,    29522,        0,    84446
   42370,        0,   -11023,   -14136,    29519,        0,    84488
   42390,        0,   -10994,   -14157,    29517,        0,    84530
   42410,        0,   -10965,   -14178,    29516,        0,    84571
   42430,        0,   -10936,   -14199,    29514,        0,    84613
   42450,        0,   -10907,   -14220,    29512,        0,    84655
   42470,        0,   -10878,   -14241,    29510,        0,    84696
   42490,        0,   -10849,   -14262,    29509,        0,    84738
   42510,        0,   -10820,   -14283,    29508,        0,    84780
   42530,        0,   -10791,   -14304,    29506,        0,    84821
   42550,        0,   -10762,   -14325,    29505,        0,    84863
   42570,        0,   -10733,   -14346,    29504,        0,    84905
   42590,        0,   -10703,   -14366,    29501,        0,    84947
   42610,        0,   -10673,   -14386,    29498,        0,    84989
   42630,        0,   -10643,   -14406,    29495,        0,    85030
   42650,        0,   -10613,   -14426,    29492,        0,    85073
   42670,        0,   -10583,   -14446,    29490,        0,    85115
   42690,        0,   -10553,   -14466,    29487,        0,    85156
   42710,        0,   -10523,   -14486,    29485,        0,    85198
   42730,        0,   -10493,   -14506,    29483,        0,    85240
   42750,        0,   -10463,   -14526,    29480,        0,    85282
   42770,        0,   -10433,   -14546,    29478,        0,    85324
   42790,        0,   -10403,   -14566,    29476,        0,    85366
   42810,        0,   -10373,   -14586,    29474,        0,    85408
