  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
   34690,   -39753,    13568,        0,    -7388,   -21086,       45
   34710,   -39700,    13568,        0,    -7223,   -21143,   131007
   34730,   -39647,    13568,        0,    -7223,   -21143,   131060
   34750,   -39594,    13568,        0,    -7223,   -21143,       41
   34770,   -39541,    13568,        0,    -7057,   -21199,   131003
   34790,   -39488,    13568,        0,    -7057,   -21199,   131056
   34810,   -39435,    13568,        0,    -7074,   -21194,       53
   34830,   -39382,    13568,        0,    -6908,   -21249,   131015
   34850,   -39329,    13568,        0,    -6908,   -21249,   131068
   34870,   -39276,    13568,        0,    -6908,   -21249,       49
   34890,   -39223,    13568,        0,    -6742,   -21302,   131011
   34910,   -39170,    13568,        0,    -6742,   -21302,   131064
   34930,   -39117,    13568,        0,    -6742,   -21302,       45
   34950,   -39064,    13568,        0,    -6575,   -21354,   131007
   34970,   -39011,    13568,        0,    -6575,   -21354,   131060
   34990,   -38958,    13568,        0,    -6575,   -21354,       41
   35010,   -38905,    13568,        0,    -6408,   -21405,   131003
   35030,   -38852,    13568,        0,    -6408,   -21405,   131056
   35050,   -38799,    13568,        0,    -6408,   -21405,       37
   35070,   -38746,    13568,        0,    -6241,   -21454,   130999
   35090,   -38693,    13568,        0,    -6241,   -21454,   131052
   35110,   -38640,    13568,        0,    -6241,   -21454,       33
   35130,   -38587,    13568,        0,    -6073,   -21502,   130995
   35150,   -38534,    13568,        0,    -6073,   -21502,   131048
   35170,   -38481,    13568,        0,    -6073,   -21502,       29
   35190,   -38428,    13568,        0,    -5905,   -21549,   130991
   35210,   -38375,    13568,        0,    -5905,   -21549,   131044
   35230,   -38322,    13568,        0,    -5905,   -21549,       25
   35250,   -38269,    13568,        0,    -5905,   -21549,       78
   35270,   -38216,    13568,        0,    -5736,   -21594,   131040
   35290,   -38163,    13568,        0,    -5736,   -21594,       21
   35310,   -38110,    13568,        0,    -5736,   -21594,       74
   35330,   -38057,    13568,        0,    -5568,   -21638,   131036
   35350,   -38004,    13568,        0,    -5568,   -21638,       17
   35370,   -37951,    13568,        0,    -5568,   -21638,       70
   35390,   -37898,    13568,        0,    -5398,   -21681,   131033
   35410,   -37845,    13568,        0,    -5398,   -21681,       14
   35430,   -37792,    13568,        0,    -5398,   -21681,       67
   35450,   -37739,    13568,        0,    -5229,   -21723,   131029
   35470,   -37686,    13568,        0,    -5229,   -21723,       10
   35490,   -37633,    13568,        0,    -5229,   -21723,       63
   35510,   -37580,    13568,        0,    -5059,   -21763,   131025
   35530,   -37527,    13568,        0,    -5059,   -21763,        6
   35550,   -37474,    13568,        0,    -5059,   -21763,       59
   35570,   -37421,    13568,        0,    -4889,   -21802,   131021
   35590,   -37368,    13568,        0,    -4889,   -21802,        2
   35610,   -37315,    13568,        0,    -4889,   -21802,       55
   35630,   -37262,    13568,        0,    -4718,   -21839,   131017
   35650,   -37209,    13568,        0,    -4718,   -21839,   131070
   35670,   -37156,    13568,        0,    -4718,   -21839,       51
   35690,   -37103,    13568,        0,    -4548,   -21876,   131013
   35710,   -37050,    13568,        0,    -4548,   -21876,   131066
   35730,   -36997,    13568,        0,    -4548,   -21876,       47
   35750,   -36944,    13568,        0,    -4380,   -21910,   131012
   35770,   -36891,    13568,        0,    -4380,   -21910,   131065
   35790,   -36838,    13568,        0,    -4380,   -21910,       46
   35810,   -36785,    13568,        0,    -4208,   -21943,   131008
   35830,   -36732,    13568,        0,    -4208,   -21943,   131061
   35850,   -36679,    13568,        0,    -4208,   -21943,       42
   35870,   -36626,    13568,        0,    -4037,   -21975,   131004
   35890,   -36573,    13568,        0,    -4037,   -21975,   131057
   35910,   -36520,    13568,        0,    -4037,   -21975,       38
   35930,   -36467,    13568,        0,    -3865,   -22006,   131000
   35950,   -36414,    13568,        0,    -3865,   -22006,   131053
   35970,   -36361,    13568,        0,    -3865,   -22006,       34
   35990,   -36308,    13568,        0,    -3693,   -22036,   130996
   36010,   -36255,    13568,        0,    -3693,   -22036,   131049
   36030,   -36202,    13568,        0,    -3693,   -22036,       30
   36050,   -36149,    13568,        0,    -3521,   -22064,   130992
   36070,   -36096,    13568,        0,    -3521,   -22064,   131045
   36090,   -36043,    13568,        0,    -3521,   -22064,       26
   36110,   -35990,    13568,        0,    -3521,   -22064,       79
   36130,   -35937,    13568,        0,    -3348,   -22091,   131041
   36150,   -35884,    13568,        0,    -3348,   -22091,       22
   36170,   -35831,    13568,        0,    -3348,   -22091,       75
   36190,   -35778,    13568,        0,    -3175,   -22116,   131037
   36210,   -35725,    13568,        0,    -3175,   -22116,       18
   36230,   -35672,    13568,        0,    -3175,   -22116,       71
   36250,   -35619,    13568,        0,    -3003,   -22140,   131033
   36270,   -35566,    13568,        0,    -3003,   -22140,       14
   36290,   -35513,    13568,        0,    -3003,   -22140,       67
   36310,   -35460,    13568,        0,    -2830,   -22163,   131029
   36330,   -35407,    13568,        0,    -2830,   -22163,       10
   36350,   -35354,    13568,        0,    -2830,   -22163,       63
   36370,   -35301,    13568,        0,    -2657,   -22185,   131025
   36390,   -35248,    13568,        0,    -2657,   -22185,        6
   36410,   -35195,    13568,        0,    -2657,   -22185,       59
   36430,   -35142,    13568,        0,    -2483,   -22205,   131021
   36450,   -35089,    13568,        0,    -2483,   -22205,        2
   36470,   -35036,    13568,        0,    -2483,   -22205,       55
   36490,   -34983,    13568,        0,    -2310,   -22223,   131017
   36510,   -34930,    13568,        0,    -2310,   -22223,   131070
   36530,   -34877,    13568,        0,    -2310,   -22223,       51
   36550,   -34824,    13568,        0,    -2136,   -22241,   131013
   36570,   -34771,    13568,        0,    -2136,   -22241,   131066
   36590,   -34718,    13568,        0,    -2136,   -22241,       47
   36610,   -34665,    13568,        0,    -1962,   -22257,   131009
   36630,   -34612,    13568,        0,    -1962,   -22257,   131062
   36650,   -34559,    13568,        0,    -1962,   -22257,       43
   36670,   -34506,    13568,        0,    -1788,   -22272,   131005
   36690,   -34453,    13568,        0,    -1788,   -22272,   131058
   36710,   -34400,    13568,        0,    -1788,   -22272,       39
   36730,   -34347,    13568,        0,    -1639,   -22283,   131025
   36750,   -34294,    13568,        0,    -1639,   -22283,        6
   36770,   -34241,    13568,        0,    -1639,   -22283,       59
   36790,   -34188,    13568,        0,    -1465,   -22295,   131021
   36810,   -34135,    13568,        0,    -1465,   -22295,        2
   36830,   -34082,    13568,        0,    -1465,   -22295,       55
   36850,   -34029,    13568,        0,    -1291,   -22306,   131017
   36870,   -33976,    13568,        0,    -1291,   -22306,   131070
   36890,   -33923,    13568,        0,    -1291,   -22306,       51
   36910,   -33870,    13568,        0,    -1116,   -22315,   131013
   36930,   -33817,    13568,        0,    -1116,   -22315,   131066
   36950,   -33764,    13568,        0,    -1116,   -22315,       47
   36970,   -33711,    13568,        0,     -942,   -22323,   131009
   36990,   -33658,    13568,        0,     -942,   -22323,   131062
   37010,   -33605,    13568,        0,     -942,   -22323,       43
   37030,   -33552,    13568,        0,     -768,   -22330,   131005
   37050,   -33499,    13568,        0,     -768,   -22330,   131058
   37070,   -33446,    13568,        0,     -768,   -22330,       39
   37090,   -33393,    13568,        0,     -593,   -22335,   131001
   37110,   -33340,    13568,        0,     -593,   -22335,   131054
   37130,   -33287,    13568,        0,     -593,   -22335,       35
   37150,   -33234,    13568,        0,     -419,   -22339,   130997
   37170,   -33181,    13568,        0,     -419,   -22339,   131050
   37190,   -33128,    13568,        0,     -419,   -22339,       31
   37210,   -33075,    13568,        0,     -244,   -22342,   130993
   37230,   -33022,    13568,        0,     -244,   -22342,   131046
   37250,   -32969,    13568,        0,     -244,   -22342,       27
   37270,   -32916,    13568,        0,     -244,   -22342,       80
   37290,   -32863,    13568,        0,      -70,   -22343,   131042
   37310,   -32810,    13568,        0,      -70,   -22343,       23
   37330,   -32757,    13568,        0,       70,   -22343,   131018
   37350,   -32704,    13568,        0,       70,   -22343,   131071
   37370,   -32651,    13568,        0,       70,   -22343,       52
   37390,   -32598,    13568,        0,      244,   -22342,   131014
   37410,   -32545,    13568,        0,      244,   -22342,   131067
   37430,   -32492,    13568,        0,      244,   -22342,       48
   37450,   -32439,    13568,        0,      419,   -22339,   131010
   37470,   -32386,    13568,        0,      419,   -22339,   131063
   37490,   -32333,    13568,        0,      419,   -22339,       44
   37510,   -32280,    13568,        0,      593,   -22335,   131006
   37530,   -32227,    13568,        0,      593,   -22335,   131059
   37550,   -32174,    13568,        0,      593,   -22335,       40
   37570,   -32121,    13568,        0,      768,   -22330,   131002
   37590,   -32068,    13568,        0,      768,   -22330,   131055
   37610,   -32015,    13568,        0,      768,   -22330,       36
   37630,   -31962,    13568,        0,      942,   -22323,   130998
   37650,   -31909,    13568,        0,      942,   -22323,   131051
   37670,   -31856,    13568,        0,      942,   -22323,       32
   37690,   -31803,    13568,        0,     1116,   -22315,   130994
   37710,   -31750,    13568,        0,     1116,   -22315,   131047
   37730,   -31697,    13568,        0,     1116,   -22315,       28
   37750,   -31644,    13568,        0,     1116,   -22315,       81
   37770,   -31591,    13568,        0,     1291,   -22306,   131043
   37790,   -31538,    13568,        0,     1291,   -22306,       24
   37810,   -31485,    13568,        0,     1291,   -22306,       77
   37830,   -31432,    13568,        0,     1465,   -22295,   131039
   37850,   -31379,    13568,        0,     1465,   -22295,       20
   37870,   -31326,    13568,        0,     1465,   -22295,       73
   37890,   -31273,    13568,        0,     1639,   -22283,   131035
   37910,   -31220,    13568,        0,     1639,   -22283,       16
   37930,   -31167,    13568,        0,     1639,   -22283,       69
   37950,   -31114,    13568,        0,     1788,   -22271,   131055
   37970,   -31061,    13568,        0,     1788,   -22271,       36
   37990,   -31008,    13568,        0,     1962,   -22257,   130998
   38010,   -30955,    13568,        0,     1962,   -22257,   131051
   38030,   -30902,    13568,        0,     1962,   -22257,       32
   38050,   -30849,    13568,        0,     2136,   -22241,   130994
   38070,   -30796,    13568,        0,     2136,   -22241,   131047
   38090,   -30743,    13568,        0,     2136,   -22241,       28
   38110,   -30690,    13568,        0,     2136,   -22241,       81
   38130,   -30637,    13568,        0,     2310,   -22223,   131043
   38150,   -30584,    13568,        0,     2310,   -22223,       24
   38170,   -30531,    13568,        0,     2310,   -22223,       77
   38190,   -30478,    13568,        0,     2483,   -22205,   131039
   38210,   -30425,    13568,        0,     2483,   -22205,       20
   38230,   -30372,    13568,        0,     2483,   -22205,       73
   38250,   -30319,    13568,        0,     2657,   -22185,   131035
   38270,   -30266,    13568,        0,     2657,   -22185,       16
   38290,   -30213,    13568,        0,     2657,   -22185,       69
   38310,   -30160,    13568,        0,     2830,   -22163,   131031
   38330,   -30107,    13568,        0,     2830,   -22163,       12
   38350,   -30054,    13568,        0,     2830,   -22163,       65
   38370,   -30001,    13568,        0,     3003,   -22140,   131027
   38390,   -29948,    13568,        0,     3003,   -22140,        8
   38410,   -29895,    13568,        0,     3003,   -22140,       61
   38430,   -29842,    13568,        0,     3175,   -22116,   131023
   38450,   -29789,    13568,        0,     3175,   -22116,        4
   38470,   -29736,    13568,        0,     3175,   -22116,       57
   38490,   -29683,    13568,        0,     3348,   -22091,   131019
   38510,   -29630,    13568,        0,     3348,   -22091,        0
   38530,   -29577,    13568,        0,     3348,   -22091,       53
   38550,   -29524,    13568,        0,     3521,   -22064,   131015
   38570,   -29471,    13568,        0,     3521,   -22064,   131068
   38590,   -29418,    13568,        0,     3521,   -22064,       49
   38610,   -29365,    13568,        0,     3693,   -22036,   131011
   38630,   -29312,    13568,        0,     3693,   -22036,   131064
   38650,   -29259,    13568,        0,     3693,   -22036,       45
   38670,   -29206,    13568,        0,     3865,   -22006,   131007
   38690,   -29153,    13568,        0,     3865,   -22006,   131060
   38710,   -29100,    13568,        0,     3865,   -22006,       41
   38730,   -29047,    13568,        0,     4037,   -21976,   131003
   38750,   -28994,    13568,        0,     4037,   -21976,   131056
   38770,   -28941,    13568,        0,     4037,   -21976,       37
   38790,   -28888,    13568,        0,     4208,   -21943,   130999
   38810,   -28835,    13568,        0,     4208,   -21943,   131052
   38830,   -28782,    13568,        0,     4208,   -21943,       33
   38850,   -28729,    13568,        0,     4380,   -21910,   130995
   38870,   -28676,    13568,        0,     4380,   -21910,   131048
   38890,   -28623,    13568,        0,     4380,   -21910,       29
   38910,   -28570,    13568,        0,     4548,   -21875,   130994
   38930,   -28517,    13568,        0,     4548,   -21875,   131047
   38950,   -28464,    13568,        0,     4548,   -21875,       28
   38970,   -28411,    13568,        0,     4548,   -21875,       81
   38990,   -28358,    13568,        0,     4718,   -21839,   131043
   39010,   -28305,    13568,        0,     4718,   -21839,       24
   39030,   -28252,    13568,        0,     4718,   -21839,       77
   39050,   -28199,    13568,        0,     4889,   -21802,   131039
   39070,   -28146,    13568,        0,     4889,   -21802,       20
   39090,   -28093,    13568,        0,     4889,   -21802,       73
   39110,   -28040,    13568,        0,     5059,   -21763,   131035
   39130,   -27987,    13568,        0,     5059,   -21763,       16
   39150,   -27934,    13568,        0,     5059,   -21763,       69
   39170,   -27881,    13568,        0,     5229,   -21723,   131031
   39190,   -27828,    13568,        0,     5229,   -21723,       12
   39210,   -27775,    13568,        0,     5229,   -21723,       65
   39230,   -27722,    13568,        0,     5398,   -21681,   131027
   39250,   -27669,    13568,        0,     5398,   -21681,        8
   39270,   -27616,    13568,        0,     5398,   -21681,       61
   39290,   -27563,    13568,        0,     5568,   -21638,   131024
   39310,   -27510,    13568,        0,     5568,   -21638,        5
   39330,   -27457,    13568,        0,     5568,   -21638,       58
   39350,   -27404,    13568,        0,     5736,   -21594,   131020
   39370,   -27351,    13568,        0,     5736,   -21594,        1
   39390,   -27298,    13568,        0,     5736,   -21594,       54
   39410,   -27245,    13568,        0,     5905,   -21549,   131016
   39430,   -27192,    13568,        0,     5905,   -21549,   131069
   39450,   -27139,    13568,        0,     5905,   -21549,       50
   39470,   -27086,    13568,        0,     6073,   -21502,   131012
   39490,   -27033,    13568,        0,     6073,   -21502,   131065
   39510,   -26980,    13568,        0,     6073,   -21502,       46
   39530,   -26927,    13568,        0,     6241,   -21454,   131008
   39550,   -26874,    13568,        0,     6241,   -21454,   131061
   39570,   -26821,    13568,        0,     6241,   -21454,       42
   39590,   -26768,    13568,        0,     6408,   -21405,   131004
   39610,   -26715,    13568,        0,     6408,   -21405,   131057
   39630,   -26662,    13568,        0,     6408,   -21405,       38
   39650,   -26609,    13568,        0,     6575,   -21354,   131000
   39670,   -26556,    13568,        0,     6575,   -21354,   131053
   39690,   -26503,    13568,        0,     6575,   -21354,       34
   39710,   -26450,    13568,        0,     6742,   -21302,   130996
   39730,   -26397,    13568,        0,     6742,   -21302,   131049
   39750,   -26344,    13568,        0,     6742,   -21302,       30
   39770,   -26291,    13568,        0,     6908,   -21249,   130992
   39790,   -26238,    13568,        0,     6908,   -21249,   131045
   39810,   -26185,    13568,        0,     6908,   -21249,       26
   39830,   -26132,    13568,        0,     6908,   -21249,       79
   39850,   -26079,    13568,        0,     7074,   -21194,   131041
   39870,   -26026,    13568,        0,     7058,   -21199,       38
   39890,   -25973,    13568,        0,     7223,   -21143,   131000
   39910,   -25920,    13568,        0,     7223,   -21143,   131053
   39930,   -25867,    13568,        0,     7223,   -21143,       34
   39950,   -25814,    13568,        0,     7388,   -21086,   130996
   39970,   -25761,    13568,        0,     7388,   -21086,   131049
   39990,   -25708,    13568,        0,     7388,   -21086,       30
   40010,   -25655,    13568,        0,     7552,   -21028,   130992
   40030,   -25602,    13568,        0,     7552,   -21028,   131045
   40050,   -25549,    13568,        0,     7552,   -21028,       26
   40070,   -25496,    13568,        0,     7552,   -21028,       79
   40090,   -25443,    13568,        0,     7716,   -20968,   131041
   40110,   -25390,    13568,        0,     7716,   -20968,       22
   40130,   -25337,    13568,        0,     7716,   -20968,       75
   40150,   -25284,    13568,        0,     7880,   -20907,   131037
   40170,   -25231,    13568,        0,     7880,   -20907,       18
   40190,   -25178,    13568,        0,     7880,   -20907,       71
   40210,   -25125,    13568,        0,     8043,   -20845,   131033
   40230,   -25072,    13568,        0,     8043,   -20845,       14
   40250,   -25019,    13568,        0,     8043,   -20845,       67
   40270,   -24966,    13568,        0,     8206,   -20782,   131029
   40290,   -24913,    13568,        0,     8206,   -20782,       10
   40310,   -24860,    13568,        0,     8206,   -20782,       63
   40330,   -24807,    13568,        0,     8367,   -20717,   131026
   40350,   -24754,    13568,        0,     8367,   -20717,        7
   40370,   -24701,    13568,        0,     8367,   -20717,       60
   40390,   -24648,    13568,        0,     8529,   -20651,   131022
   40410,   -24595,    13568,        0,     8529,   -20651,        3
   40430,   -24542,    13568,        0,     8529,   -20651,       56
   40450,   -24489,    13568,        0,     8690,   -20584,   131018
   40470,   -24436,    13568,        0,     8690,   -20584,   131071
   40490,   -24383,    13568,        0,     8690,   -20584,       52
   40510,   -24330,    13568,        0,     8851,   -20515,   131014
   40530,   -24277,    13568,        0,     8851,   -20515,   131067
   40550,   -24224,    13568,        0,     8851,   -20515,       48
   40570,   -24171,    13568,        0,     9011,   -20446,   131010
   40590,   -24118,    13568,        0,     9011,   -20446,   131063
   40610,   -24065,    13568,        0,     9011,   -20446,       44
   40630,   -24012,    13568,        0,     9170,   -20375,   131006
   40650,   -23959,    13568,        0,     9170,   -20375,   131059
   40670,   -23906,    13568,        0,     9170,   -20375,       40
   40690,   -23853,    13568,        0,     9329,   -20302,   131002
   40710,   -23800,    13568,        0,     9329,   -20302,   131055
   40730,   -23747,    13568,        0,     9329,   -20302,       36
   40750,   -23694,    13568,        0,     9487,   -20229,   130998
   40770,   -23641,    13568,        0,     9487,   -20229,   131051
   40790,   -23588,    13568,        0,     9487,   -20229,       32
   40810,   -23535,    13568,        0,     9642,   -20156,   130997
   40830,   -23482,    13568,        0,     9642,   -20156,   131050
   40850,   -23429,    13568,        0,     9642,   -20156,       31
   40870,   -23376,    13568,        0,     9799,   -20080,   130993
   40890,   -23323,    13568,        0,     9799,   -20080,   131046
   40910,   -23270,    13568,        0,     9799,   -20080,       27
   40930,   -23217,    13568,        0,     9799,   -20080,       80
   40950,   -23164,    13568,        0,     9956,   -20002,   131042
   40970,   -23111,    13568,        0,     9956,   -20002,       23
   40990,   -23058,    13568,        0,     9956,   -20002,       76
   41010,   -23005,    13568,        0,    10112,   -19924,   131038
   41030,   -22952,    13568,        0,    10112,   -19924,       19
   41050,   -22899,    13568,        0,    10112,   -19924,       72
   41070,   -22846,    13568,        0,    10267,   -19844,   131034
   41090,   -22793,    13568,        0,    10267,   -19844,       15
   41110,   -22740,    13568,        0,    10267,   -19844,       68
   41130,   -22687,    13568,        0,    10422,   -19764,   131030
   41150,   -22634,    13568,        0,    10422,   -19764,       11
   41170,   -22581,    13568,        0,    10422,   -19764,       64
   41190,   -22528,    13568,        0,    10576,   -19682,   131026
   41210,   -22475,    13568,        0,    10576,   -19682,        7
   41230,   -22422,    13568,        0,    10576,   -19682,       60
   41250,   -22369,    13568,        0,    10729,   -19598,   131022
   41270,   -22316,    13568,        0,    10729,   -19598,        3
   41290,   -22263,    13568,        0,    10729,   -19598,       56
   41310,   -22210,    13568,        0,    10882,   -19514,   131018
   41330,   -22157,    13568,        0,    10882,   -19514,   131071
   41350,   -22104,    13568,        0,    10882,   -19514,       52
   41370,   -22051,    13568,        0,    11034,   -19429,   131014
   41390,   -21998,    13568,        0,    11034,   -19429,   131067
   41410,   -21945,    13568,        0,    11034,   -19429,       48
   41430,   -21892,    13568,        0,    11185,   -19342,   131010
   41450,   -21839,    13568,        0,    11185,   -19342,   131063
   41470,   -21786,    13568,        0,    11185,   -19342,       44
   41490,   -21733,    13568,        0,    11336,   -19254,   131006
   41510,   -21680,    13568,        0,    11336,   -19254,   131059
   41530,   -21627,    13568,        0,    11336,   -19254,       40
   41550,   -21574,    13568,        0,    11486,   -19165,   131002
   41570,   -21521,    13568,        0,    11486,   -19165,   131055
   41590,   -21468,    13568,        0,    11486,   -19165,       36
   41610,   -21415,    13568,        0,    11636,   -19074,   130999
   41630,   -21362,    13568,        0,    11636,   -19074,   131052
   41650,   -21309,    13568,        0,    11636,   -19074,       33
   41670,   -21256,    13568,        0,    11784,   -18983,   130995
   41690,   -21203,    13568,        0,    11784,   -18983,   131048
   41710,   -21150,    13568,        0,    11784,   -18983,       29
   41730,   -21097,    13568,        0,    11932,   -18890,   130991
   41750,   -21044,    13568,        0,    11932,   -18890,   131044
   41770,   -20991,    13568,        0,    11932,   -18890,       25
   41790,   -20938,    13568,        0,    12059,   -18810,   131010
   41810,   -20885,    13568,        0,    12059,   -18810,   131063
   41830,   -20832,    13568,        0,    12059,   -18810,       44
   41850,   -20779,    13568,        0,    12205,   -18715,   131006
   41870,   -20726,    13568,        0,    12205,   -18715,   131059
   41890,   -20673,    13568,        0,    12205,   -18715,       40
   41910,   -20620,    13568,        0,    12351,   -18619,   131002
   41930,   -20567,    13568,        0,    12351,   -18619,   131055
   41950,   -20514,    13568,        0,    12351,   -18619,       36
   41970,   -20461,    13568,        0,    12496,   -18522,   130998
   41990,   -20408,    13568,        0,    12496,   -18522,   131051
   42010,   -20355,    13568,        0,    12496,   -18522,       32
   42030,   -20302,    13568,        0,    12640,   -18424,   130994
   42050,   -20249,    13568,        0,    12640,   -18424,   131047
   42070,   -20196,    13568,        0,    12640,   -18424,       28
   42090,   -20143,    13568,        0,    12640,   -18424,       81
   42110,   -20090,    13568,        0,    12784,   -18324,   131043
   42130,   -20037,    13568,        0,    12784,   -18324,       24
   42150,   -19984,    13568,        0,    12784,   -18324,       77
   42170,   -19931,    13568,        0,    12927,   -18224,   131039
   42190,   -19878,    13568,        0,    12927,   -18224,       20
   42210,   -19825,    13568,        0,    12927,   -18224,       73
   42230,   -19772,    13568,        0,    13069,   -18123,   131035
   42250,   -19719,    13568,        0,    13069,   -18123,       16
   42270,   -19666,    13568,        0,    13069,   -18123,       69
   42290,   -19613,    13568,        0,    13210,   -18020,   131031
   42310,   -19560,    13568,        0,    13210,   -18020,       12
   42330,   -19507,    13568,        0,    13210,   -18020,       65
   42350,   -19454,    13568,        0,    13350,   -17916,   131027
   42370,   -19401,    13568,        0,    13350,   -17916,        8
   42390,   -19348,    13568,        0,    13350,   -17916,       61
   42410,   -19295,    13568,        0,    13490,   -17812,   131023
   42430,   -19242,    13568,        0,    13490,   -17812,        4
   42450,   -19189,    13568,        0,    13490,   -17812,       57
   42470,   -19136,    13568,        0,    13628,   -17706,   131019
   42490,   -19083,    13568,        0,    13628,   -17706,        0
   42510,   -19030,    13568,        0,    13628,   -17706,       53
   42530,   -18977,    13568,        0,    13766,   -17599,   131015
   42550,   -18924,    13568,        0,    13766,   -17599,   131068
   42570,   -18871,    13568,        0,    13766,   -17599,       49
   42590,   -18818,    13568,        0,    13903,   -17491,   131011
   42610,   -18765,    13568,        0,    13903,   -17491,   131064
   42630,   -18712,    13568,        0,    13903,   -17491,       45
   42650,   -18659,    13568,        0,    14039,   -17381,   131007
   42670,   -18606,    13568,        0,    14039,   -17381,   131060
   42690,   -18553,    13568,        0,    14039,   -17381,       41
   42710,   -18500,    13568,        0,    14175,   -17271,   131004
   42730,   -18447,    13568,        0,    14175,   -17271,   131057
   42750,   -18394,    13568,        0,    14175,   -17271,       38
   42770,   -18341,    13568,        0,    14307,   -17162,   131002
   42790,   -18288,    13568,        0,    14307,   -17162,   131055
   42810,   -18235,    13568,        0,    14307,   -17162,       36
   42830,   -18182,    13568,        0,    14441,   -17050,   130998
   42850,   -18129,    13568,        0,    14441,   -17050,   131051
   42870,   -18076,    13568,        0,    14441,   -17050,       32
   42890,   -18023,    13568,        0,    14573,   -16936,   130994
   42910,   -17970,    13568,        0,    14573,   -16936,   131047
   42930,   -17917,    13568,        0,    14573,   -16936,       28
   42950,   -17864,    13568,        0,    14705,   -16822,   130991
   42970,   -17811,    13568,        0,    14705,   -16822,   131044
   42990,   -17758,    13568,        0,    14705,   -16822,       25
   43010,   -17705,    13568,        0,    14705,   -16822,       78
   43030,   -17652,    13568,        0,    14836,   -16707,   131040
   43050,   -17599,    13568,        0,    14836,   -16707,       21
   43070,   -17546,    13568,        0,    14836,   -16707,       74
   43090,   -17493,    13568,        0,    14966,   -16590,   131036
   43110,   -17440,    13568,        0,    14966,   -16590,       17
   43130,   -17387,    13568,        0,    14966,   -16590,       70
   43150,   -17334,    13568,        0,    15095,   -16473,   131032
   43170,   -17281,    13568,        0,    15095,   -16473,       13
   43190,   -17228,    13568,        0,    15095,   -16473,       66
   43210,   -17175,    13568,        0,    15224,   -16354,   131028
   43230,   -17122,    13568,        0,    15224,   -16354,        9
   43250,   -17069,    13568,        0,    15224,   -16354,       62
   43270,   -17016,    13568,        0,    15351,   -16235,   131024
   43290,   -16963,    13568,        0,    15351,   -16235,        5
   43310,   -16910,    13568,        0,    15351,   -16235,       58
   43330,   -16857,    13568,        0,    15477,   -16115,   131020
   43350,   -16804,    13568,        0,    15477,   -16115,        1
   43370,   -16751,    13568,        0,    15477,   -16115,       54
   43390,   -16698,    13568,        0,    15602,   -15993,   131016
   43410,   -16645,    13568,        0,    15602,   -15993,   131069
   43430,   -16592,    13568,        0,    15602,   -15993,       50
   43450,   -16539,    13568,        0,    15727,   -15871,   131012
   43470,   -16486,    13568,        0,    15727,   -15871,   131065
   43490,   -16433,    13568,        0,    15727,   -15871,       46
   43510,   -16380,    13568,        0,    15748,   -15850,       72
   43530,   -16327,    13568,        0,    15871,   -15727,   131034
   43550,   -16274,    13568,        0,    15871,   -15727,       15
   43570,   -16221,    13568,        0,    15871,   -15727,       68
   43590,   -16168,    13568,        0,    15993,   -15602,   131030
   43610,   -16115,    13568,        0,    15993,   -15602,       11
   43630,   -16062,    13568,        0,    15993,   -15602,       64
   43650,   -16009,    13568,        0,    16115,   -15477,   131026
   43670,   -15956,    13568,        0,    16115,   -15477,        7
   43690,   -15903,    13568,        0,    16115,   -15477,       60
   43710,   -15850,    13568,        0,    16235,   -15351,   131022
   43730,   -15797,    13568,        0,    16235,   -15351,        3
   43750,   -15744,    13568,        0,    16235,   -15351,       56
   43770,   -15691,    13568,        0,    16354,   -15224,   131018
   43790,   -15638,    13568,        0,    16354,   -15224,   131071
   43810,   -15585,    13568,        0,    16354,   -15224,       52
   43830,   -15532,    13568,        0,    16473,   -15095,   131014
   43850,   -15479,    13568,        0,    16473,   -15095,   131067
   43870,   -15426,    13568,        0,    16473,   -15095,       48
   43890,   -15373,    13568,        0,    16590,   -14966,   131010
   43910,   -15320,    13568,        0,    16590,   -14966,   131063
   43930,   -15267,    13568,        0,    16590,   -14966,       44
   43950,   -15214,    13568,        0,    16707,   -14836,   131006
   43970,   -15161,    13568,        0,    16707,   -14836,   131059
   43990,   -15108,    13568,        0,    16707,   -14836,       40
   44010,   -15055,    13568,        0,    16822,   -14705,   131002
   44030,   -15002,    13568,        0,    16822,   -14705,   131055
   44050,   -14949,    13568,        0,    16822,   -14705,       36
   44070,   -14896,    13568,        0,    16936,   -14573,   130999
   44090,   -14843,    13568,        0,    16936,   -14573,   131052
   44110,   -14790,    13568,        0,    16936,   -14573,       33
   44130,   -14737,    13568,        0,    17050,   -14441,   130995
   44150,   -14684,    13568,        0,    17050,   -14441,   131048
   44170,   -14631,    13568,        0,    17050,   -14441,       29
   44190,   -14578,    13568,        0,    17162,   -14307,   130991
   44210,   -14525,    13568,        0,    17162,   -14307,   131044
   44230,   -14472,    13568,        0,    17162,   -14307,       25
   44250,   -14419,    13568,        0,    17162,   -14307,       78
   44270,   -14366,    13568,        0,    17271,   -14175,   131042
   44290,   -14313,    13568,        0,    17271,   -14175,       23
   44310,   -14260,    13568,        0,    17271,   -14175,       76
   44330,   -14207,    13568,        0,    17381,   -14039,   131039
   44350,   -14154,    13568,        0,    17381,   -14039,       20
   44370,   -14101,    13568,        0,    17381,   -14039,       73
   44390,   -14048,    13568,        0,    17491,   -13903,   131035
