  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
    1570,     3021,    13568,        0,    22109,     3224,        0
    1590,     3074,    13568,        0,    22101,     3281,        0
    1610,     3127,    13568,        0,    22093,     3337,        0
    1630,     3180,    13568,        0,    22084,     3393,        0
    1650,     3233,    13568,        0,    22075,     3449,        0
    1670,     3286,    13568,        0,    22067,     3505,        0
    1690,     3339,    13568,        0,    22058,     3561,        0
    1710,     3392,    13568,        0,    22049,     3617,        0
    1730,     3445,    13568,        0,    22039,     3673,        0
    1750,     3498,    13568,        0,    22030,     3729,        0
    1770,     3551,    13568,        0,    22020,     3785,        0
    1790,     3604,    13568,        0,    22011,     3841,        0
    1810,     3657,    13568,        0,    22001,     3897,        0
    1830,     3710,    13568,        0,    21991,     3953,        0
    1850,     3763,    13568,        0,    21981,     4009,        0
    1870,     3816,    13568,        0,    21970,     4064,        0
    1890,     3869,    13568,        0,    21960,     4120,        0
    1910,     3922,    13568,        0,    21950,     4176,        0
    1930,     3975,    13568,        0,    21939,     4232,        0
    1950,     4028,    13568,        0,    21928,     4287,        0
    1970,     4081,    13568,        0,    21917,     4343,        0
    1990,     4134,    13568,        0,    21906,     4399,        0
    2010,     4187,    13568,        0,    21895,     4454,        0
    2030,     4240,    13568,        0,    21883,     4510,        0
    2050,     4293,    13568,        0,    21872,     4566,        0
    2070,     4346,    13568,        0,    21860,     4621,        0
    2090,     4399,    13568,        0,    21848,     4677,        0
    2110,     4452,    13568,        0,    21836,     4732,        0
    2130,     4505,    13568,        0,    21824,     4788,        0
    2150,     4558,    13568,        0,    21812,     4843,        0
    2170,     4611,    13568,        0,    21800,     4899,        0
    2190,     4664,    13568,        0,    21787,     4954,        0
    2210,     4717,    13568,        0,    21774,     5009,        0
    2230,     4770,    13568,        0,    21762,     5065,        0
    2250,     4823,    13568,        0,    21749,     5120,        0
    2270,     4876,    13568,        0,    21736,     5175,        0
    2290,     4929,    13568,        0,    21722,     5230,        0
    2310,     4982,    13568,        0,    21709,     5286,        0
    2330,     5035,    13568,        0,    21696,     5341,        0
    2350,     5088,    13568,        0,    21682,     5396,        0
    2370,     5141,    13568,        0,    21668,     5451,        0
    2390,     5194,    13568,        0,    21654,     5506,        0
    2410,     5247,    13568,        0,    21640,     5561,        0
    2430,     5300,    13568,        0,    21626,     5616,        0
    2450,     5353,    13568,        0,    21612,     5671,        0
    2470,     5406,    13568,        0,    21597,     5726,        0
    2490,     5459,    13568,        0,    21583,     5780,        0
    2510,     5512,    13568,        0,    21568,     5835,        0
    2530,     5565,    13568,        0,    21553,     5890,        0
    2550,     5618,    13568,        0,    21538,     5945,        0
    2570,     5671,    13568,        0,    21523,     6000,        0
    2590,     5724,    13568,        0,    21507,     6054,        0
    2610,     5777,    13568,        0,    21492,     6109,        0
    2630,     5830,    13568,        0,    21476,     6163,        0
    2650,     5883,    13568,        0,    21461,     6218,        0
    2670,     5936,    13568,        0,    21445,     6272,        0
    2690,     5989,    13568,        0,    21429,     6327,        0
    2710,     6042,    13568,        0,    21413,     6381,        0
    2730,     6095,    13568,        0,    21396,     6436,        0
    2750,     6148,    13568,        0,    21380,     6490,        0
    2770,     6201,    13568,        0,    21363,     6544,        0
    2790,     6254,    13568,        0,    21347,     6599,        0
    2810,     6307,    13568,        0,    21330,     6653,        0
    2830,     6360,    13568,        0,    21313,     6707,        0
    2850,     6413,    13568,        0,    21296,     6761,        0
    2870,     6466,    13568,        0,    21279,     6815,        0
    2890,     6519,    13568,        0,    21261,     6869,        0
    2910,     6572,    13568,        0,    21244,     6923,        0
    2930,     6625,    13568,        0,    21226,     6977,        0
    2950,     6678,    13568,        0,    21208,     7031,        0
    2970,     6731,    13568,        0,    21190,     7085,        0
    2990,     6784,    13568,        0,    21172,     7139,        0
    3010,     6837,    13568,        0,    21154,     7193,        0
    3030,     6890,    13568,        0,    21136,     7246,        0
    3050,     6943,    13568,        0,    21117,     7300,        0
    3070,     6996,    13568,        0,    21098,     7354,        0
    3090,     7049,    13568,        0,    21080,     7407,        0
    3110,     7102,    13568,        0,    21061,     7461,        0
    3130,     7155,    13568,        0,    21042,     7514,        0
    3150,     7208,    13568,        0,    21023,     7568,        0
    3170,     7261,    13568,        0,    21003,     7621,        0
    3190,     7314,    13568,        0,    20984,     7674,        0
    3210,     7367,    13568,        0,    20964,     7728,        0
    3230,     7420,    13568,        0,    20945,     7781,        0
    3250,     7473,    13568,        0,    20925,     7834,        0
    3270,     7526,    13568,        0,    20905,     7887,        0
    3290,     7579,    13568,        0,    20885,     7940,        0
    3310,     7632,    13568,        0,    20865,     7993,        0
    3330,     7685,    13568,        0,    20844,     8046,        0
    3350,     7738,    13568,        0,    20824,     8099,        0
    3370,     7791,    13568,        0,    20803,     8152,        0
    3390,     7844,    13568,        0,    20782,     8205,        0
    3410,     7897,    13568,        0,    20761,     8258,        0
    3430,     7950,    13568,        0,    20740,     8310,        0
    3450,     8003,    13568,        0,    20719,     8363,        0
    3470,     8056,    13568,        0,    20698,     8416,        0
    3490,     8109,    13568,        0,    20676,     8468,        0
    3510,     8162,    13568,        0,    20655,     8521,        0
    3530,     8215,    13568,        0,    20633,     8573,        0
    3550,     8268,    13568,        0,    20611,     8626,        0
    3570,     8321,    13568,        0,    20589,     8678,        0
    3590,     8374,    13568,        0,    20567,     8730,        0
    3610,     8427,    13568,        0,    20545,     8782,        0
    3630,     8480,    13568,        0,    20522,     8835,        0
    3650,     8533,    13568,        0,    20500,     8887,        0
    3670,     8586,    13568,        0,    20477,     8939,        0
    3690,     8639,    13568,        0,    20454,     8991,        0
    3710,     8692,    13568,        0,    20432,     9043,        0
    3730,     8745,    13568,        0,    20409,     9095,        0
    3750,     8798,    13568,        0,    20385,     9146,        0
    3770,     8851,    13568,        0,    20362,     9198,        0
    3790,     8904,    13568,        0,    20339,     9250,        0
    3810,     8957,    13568,        0,    20315,     9301,        0
    3830,     9010,    13568,        0,    20291,     9353,        0
    3850,     9063,    13568,        0,    20268,     9405,        0
    3870,     9116,    13568,        0,    20244,     9456,        0
    3890,     9169,    13568,        0,    20220,     9507,        0
    3910,     9222,    13568,        0,    20195,     9559,        0
    3930,     9275,    13568,        0,    20171,     9610,        0
    3950,     9328,    13568,        0,    20147,     9661,        0
    3970,     9381,    13568,        0,    20122,     9712,        0
    3990,     9434,    13568,        0,    20097,     9764,        0
    4010,     9487,    13568,        0,    20072,     9815,        0
    4030,     9540,    13568,        0,    20047,     9865,        0
    4050,     9593,    13568,        0,    20022,     9916,        0
    4070,     9646,    13568,        0,    19997,     9967,        0
    4090,     9699,    13568,        0,    19971,    10018,        0
    4110,     9752,    13568,        0,    19946,    10069,        0
    4130,     9805,    13568,        0,    19920,    10119,        0
    4150,     9858,    13568,        0,    19895,    10170,        0
    4170,     9911,    13568,        0,    19869,    10221,        0
    4190,     9964,    13568,        0,    19843,    10271,        0
    4210,    10017,    13568,        0,    19816,    10321,        0
    4230,    10070,    13568,        0,    19790,    10372,        0
    4250,    10123,    13568,        0,    19764,    10422,        0
    4270,    10176,    13568,        0,    19737,    10472,        0
    4290,    10229,    13568,        0,    19711,    10522,        0
    4310,    10282,    13568,        0,    19684,    10572,        0
    4330,    10335,    13568,        0,    19657,    10622,        0
    4350,    10388,    13568,        0,    19630,    10672,        0
    4370,    10441,    13568,        0,    19603,    10722,        0
    4390,    10494,    13568,        0,    19575,    10772,        0
    4410,    10547,    13568,        0,    19548,    10821,        0
    4430,    10600,    13568,        0,    19520,    10871,        0
    4450,    10653,    13568,        0,    19493,    10921,        0
    4470,    10706,    13568,        0,    19465,    10970,        0
    4490,    10759,    13568,        0,    19437,    11019,        0
    4510,    10812,    13568,        0,    19409,    11069,        0
    4530,    10865,    13568,        0,    19381,    11118,        0
    4550,    10918,    13568,        0,    19352,    11167,        0
    4570,    10971,    13568,        0,    19324,    11216,        0
    4590,    11024,    13568,        0,    19295,    11266,        0
    4610,    11077,    13568,        0,    19267,    11314,        0
    4630,    11130,    13568,        0,    19238,    11363,        0
    4650,    11183,    13568,        0,    19209,    11412,        0
    4670,    11236,    13568,        0,    19180,    11461,        0
    4690,    11289,    13568,        0,    19151,    11510,        0
    4710,    11342,    13568,        0,    19121,    11558,        0
    4730,    11395,    13568,        0,    19092,    11607,        0
    4750,    11448,    13568,        0,    19062,    11655,        0
    4770,    11501,    13568,        0,    19033,    11704,        0
    4790,    11554,    13568,        0,    19003,    11752,        0
    4810,    11607,    13568,        0,    18973,    11800,        0
    4830,    11660,    13568,        0,    18943,    11848,        0
    4850,    11713,    13568,        0,    18913,    11897,        0
    4870,    11766,    13568,        0,    18883,    11945,        0
    4890,    11819,    13568,        0,    18852,    11993,        0
    4910,    11872,    13568,        0,    18821,    12040,        0
    4930,    11925,    13568,        0,    18791,    12088,        0
    4950,    11978,    13568,        0,    18760,    12136,        0
    4970,    12031,    13568,        0,    18729,    12183,        0
    4990,    12084,    13568,        0,    18698,    12231,        0
    5010,    12137,    13568,        0,    18667,    12279,        0
    5030,    12190,    13568,        0,    18636,    12326,        0
    5050,    12243,    13568,        0,    18604,    12373,        0
    5070,    12296,    13568,        0,    18573,    12420,        0
    5090,    12349,    13568,        0,    18541,    12468,        0
    5110,    12402,    13568,        0,    18510,    12515,        0
    5130,    12455,    13568,        0,    18478,    12562,        0
    5150,    12508,    13568,        0,    18446,    12609,        0
    5170,    12561,    13568,        0,    18414,    12655,        0
    5190,    12614,    13568,        0,    18381,    12702,        0
    5210,    12667,    13568,        0,    18349,    12749,        0
    5230,    12720,    13568,        0,    18317,    12795,        0
    5250,    12773,    13568,        0,    18284,    12842,        0
    5270,    12826,    13568,        0,    18251,    12888,        0
    5290,    12879,    13568,        0,    18219,    12934,        0
    5310,    12932,    13568,        0,    18186,    12981,        0
    5330,    12985,    13568,        0,    18153,    13027,        0
    5350,    13038,    13568,        0,    18120,    13073,        0
    5370,    13091,    13568,        0,    18086,    13119,        0
    5390,    13144,    13568,        0,    18053,    13165,        0
    5410,    13197,    13568,        0,    18019,    13211,        0
    5430,    13250,    13568,        0,    17986,    13257,        0
    5450,    13303,    13568,        0,    17952,    13302,        0
    5470,    13356,    13568,        0,    17918,    13348,        0
    5490,    13409,    13568,        0,    17884,    13393,        0
    5510,    13462,    13568,        0,    17850,    13439,        0
    5530,    13515,    13568,        0,    17816,    13484,        0
    5550,    13568,    13568,        0,    17782,    13529,        0
    5570,    13621,    13568,        0,    17747,    13574,        0
    5590,    13674,    13568,        0,    17713,    13619,        0
    5610,    13727,    13568,        0,    17678,    13664,        0
    5630,    13780,    13568,        0,    17643,    13709,        0
    5650,    13833,    13568,        0,    17608,    13754,        0
    5670,    13886,    13568,        0,    17573,    13799,        0
    5690,    13939,    13568,        0,    17538,    13843,        0
    5710,    13992,    13568,        0,    17503,    13888,        0
    5730,    14045,    13568,        0,    17468,    13932,        0
    5750,    14098,    13568,        0,    17432,    13976,        0
    5770,    14151,    13568,        0,    17397,    14021,        0
    5790,    14204,    13568,        0,    17361,    14065,        0
    5810,    14257,    13568,        0,    17325,    14109,        0
    5830,    14310,    13568,        0,    17289,    14153,        0
    5850,    14363,    13568,        0,    17253,    14197,        0
    5870,    14416,    13568,        0,    17217,    14240,        0
    5890,    14469,    13568,        0,    17181,    14284,        0
    5910,    14522,    13568,        0,    17145,    14328,        0
    5930,    14575,    13568,        0,    17108,    14371,        0
    5950,    14628,    13568,        0,    17072,    14415,        0
    5970,    14681,    13568,        0,    17035,    14458,        0
    5990,    14734,    13568,        0,    16998,    14501,        0
    6010,    14787,    13568,        0,    16961,    14544,        0
    6030,    14840,    13568,        0,    16924,    14588,        0
    6050,    14893,    13568,        0,    16887,    14630,        0
    6070,    14946,    13568,        0,    16850,    14673,        0
    6090,    14999,    13568,        0,    16812,    14716,        0
    6110,    15052,    13568,        0,    16775,    14759,        0
    6130,    15105,    13568,        0,    16737,    14801,        0
    6150,    15158,    13568,        0,    16700,    14844,        0
    6170,    15211,    13568,        0,    16662,    14886,        0
    6190,    15264,    13568,        0,    16624,    14929,        0
    6210,    15317,    13568,        0,    16586,    14971,        0
    6230,    15370,    13568,        0,    16548,    15013,        0
    6250,    15423,    13568,        0,    16510,    15055,        0
    6270,    15476,    13568,        0,    16471,    15097,        0
    6290,    15529,    13568,        0,    16433,    15138,        0
    6310,    15582,    13568,        0,    16395,    15180,        0
    6330,    15635,    13568,        0,    16356,    15222,        0
    6350,    15688,    13568,        0,    16317,    15263,        0
    6370,    15741,    13568,        0,    16278,    15305,        0
    6390,    15794,    13568,        0,    16240,    15346,        0
    6410,    15847,    13568,        0,    16201,    15387,        0
    6430,    15900,    13568,        0,    16161,    15428,        0
    6450,    15953,    13568,        0,    16122,    15469,        0
    6470,    16006,    13568,        0,    16083,    15510,        0
    6490,    16059,    13568,        0,    16043,    15551,        0
    6510,    16112,    13568,        0,    16004,    15592,        0
    6530,    16165,    13568,        0,    15964,    15632,        0
    6550,    16218,    13568,        0,    15924,    15673,        0
    6570,    16271,    13568,        0,    15884,    15713,        0
    6590,    16324,    13568,        0,    15845,    15753,        0
    6610,    16377,    13568,        0,    15804,    15794,        0
    6630,    16430,    13568,        0,    15764,    15834,        0
    6650,    16483,    13568,        0,    15724,    15874,        0
    6670,    16536,    13568,        0,    15684,    15914,        0
    6690,    16589,    13568,        0,    15643,    15954,        0
    6710,    16642,    13568,        0,    15603,    15993,        0
    6730,    16695,    13568,        0,    15562,    16033,        0
    6750,    16748,    13568,        0,    15521,    16072,        0
    6770,    16801,    13568,        0,    15480,    16112,        0
    6790,    16854,    13568,        0,    15439,    16151,        0
    6810,    16907,    13568,        0,    15398,    16190,        0
    6830,    16960,    13568,        0,    15357,    16229,        0
    6850,    17013,    13568,        0,    15316,    16268,        0
    6870,    17066,    13568,        0,    15274,    16307,        0
    6890,    17119,    13568,        0,    15233,    16346,        0
    6910,    17172,    13568,        0,    15191,    16384,        0
    6930,    17225,    13568,        0,    15149,    16423,        0
    6950,    17278,    13568,        0,    15108,    16461,        0
    6970,    17331,    13568,        0,    15066,    16500,        0
    6990,    17384,    13568,        0,    15024,    16538,        0
    7010,    17437,    13568,        0,    14982,    16576,        0
    7030,    17490,    13568,        0,    14940,    16614,        0
    7050,    17543,    13568,        0,    14897,    16652,        0
    7070,    17596,    13568,        0,    14855,    16690,        0
    7090,    17649,    13568,        0,    14813,    16727,        0
    7110,    17702,    13568,        0,    14770,    16765,        0
    7130,    17755,    13568,        0,    14727,    16803,        0
    7150,    17808,    13568,        0,    14685,    16840,        0
    7170,    17861,    13568,        0,    14642,    16877,        0
    7190,    17914,    13568,        0,    14599,    16914,        0
    7210,    17967,    13568,        0,    14556,    16951,        0
    7230,    18020,    13568,        0,    14513,    16988,        0
    7250,    18073,    13568,        0,    14469,    17025,        0
    7270,    18126,    13568,        0,    14426,    17062,        0
    7290,    18179,    13568,        0,    14383,    17098,        0
    7310,    18232,    13568,        0,    14339,    17135,        0
    7330,    18285,    13568,        0,    14296,    17171,        0
    7350,    18338,    13568,        0,    14252,    17208,        0
    7370,    18391,    13568,        0,    14208,    17244,        0
    7390,    18444,    13568,        0,    14164,    17280,        0
    7410,    18497,    13568,        0,    14121,    17316,        0
    7430,    18550,    13568,        0,    14076,    17352,        0
    7450,    18603,    13568,        0,    14032,    17387,        0
    7470,    18656,    13568,        0,    13988,    17423,        0
    7490,    18709,    13568,        0,    13944,    17458,        0
    7510,    18762,    13568,        0,    13899,    17494,        0
    7530,    18815,    13568,        0,    13855,    17529,        0
    7550,    18868,    13568,        0,    13810,    17564,        0
    7570,    18921,    13568,        0,    13766,    17599,        0
    7590,    18974,    13568,        0,    13721,    17634,        0
    7610,    19027,    13568,        0,    13676,    17669,        0
    7630,    19080,    13568,        0,    13631,    17703,        0
    7650,    19133,    13568,        0,    13586,    17738,        0
    7670,    19186,    13568,        0,    13541,    17773,        0
    7690,    19239,    13568,        0,    13496,    17807,        0
    7710,    19292,    13568,        0,    13451,    17841,        0
    7730,    19345,    13568,        0,    13405,    17875,        0
    7750,    19398,    13568,        0,    13360,    17909,        0
    7770,    19451,    13568,        0,    13314,    17943,        0
    7790,    19504,    13568,        0,    13268,    17977,        0
    7810,    19557,    13568,        0,    13223,    18011,        0
    7830,    19610,    13568,        0,    13177,    18044,        0
    7850,    19663,    13568,        0,    13131,    18077,        0
    7870,    19716,    13568,        0,    13085,    18111,        0
    7890,    19769,    13568,        0,    13039,    18144,        0
    7910,    19822,    13568,        0,    12993,    18177,        0
    7930,    19875,    13568,        0,    12947,    18210,        0
    7950,    19928,    13568,        0,    12900,    18243,        0
    7970,    19981,    13568,        0,    12854,    18276,        0
    7990,    20034,    13568,        0,    12808,    18308,        0
    8010,    20087,    13568,        0,    12761,    18341,        0
    8030,    20140,    13568,        0,    12714,    18373,        0
    8050,    20193,    13568,        0,    12668,    18405,        0
    8070,    20246,    13568,        0,    12621,    18437,        0
    8090,    20299,    13568,        0,    12574,    18469,        0
    8110,    20352,    13568,        0,    12527,    18501,        0
    8130,    20405,    13568,        0,    12480,    18533,        0
    8150,    20458,    13568,        0,    12433,    18565,        0
    8170,    20511,    13568,        0,    12386,    18596,        0
    8190,    20564,    13568,        0,    12338,    18628,        0
    8210,    20617,    13568,        0,    12291,    18659,        0
    8230,    20670,    13568,        0,    12243,    18690,        0
    8250,    20723,    13568,        0,    12196,    18721,        0
    8270,    20776,    13568,        0,    12149,    18752,        0
    8290,    20829,    13568,        0,    12101,    18783,        0
    8310,    20882,    13568,        0,    12053,    18813,        0
    8330,    20935,    13568,        0,    12005,    18844,        0
    8350,    20988,    13568,        0,    11957,    18875,        0
    8370,    21041,    13568,        0,    11909,    18905,        0
    8390,    21094,    13568,        0,    11861,    18935,        0
    8410,    21147,    13568,        0,    11813,    18965,        0
    8430,    21200,    13568,        0,    11765,    18995,        0
    8450,    21253,    13568,        0,    11717,    19025,        0
    8470,    21306,    13568,        0,    11668,    19055,        0
    8490,    21359,    13568,        0,    11620,    19084,        0
    8510,    21412,    13568,        0,    11571,    19114,        0
    8530,    21465,    13568,        0,    11523,    19143,        0
    8550,    21518,    13568,        0,    11474,    19172,        0
    8570,    21571,    13568,        0,    11425,    19201,        0
    8590,    21624,    13568,        0,    11376,    19230,        0
    8610,    21677,    13568,        0,    11327,    19259,        0
    8630,    21730,    13568,        0,    11278,    19288,        0
    8650,    21783,    13568,        0,    11229,    19316,        0
    8670,    21836,    13568,        0,    11180,    19345,        0
    8690,    21889,    13568,        0,    11131,    19373,        0
    8710,    21942,    13568,        0,    11082,    19401,        0
    8730,    21995,    13568,        0,    11032,    19430,        0
    8750,    22048,    13568,        0,    10983,    19457,        0
    8770,    22101,    13568,        0,    10934,    19485,        0
    8790,    22154,    13568,        0,    10884,    19513,        0
    8810,    22207,    13568,        0,    10835,    19541,        0
    8830,    22260,    13568,        0,    10785,    19568,        0
    8850,    22313,    13568,        0,    10735,    19595,        0
    8870,    22366,    13568,        0,    10685,    19623,        0
    8890,    22419,    13568,        0,    10635,    19650,        0
    8910,    22472,    13568,        0,    10585,    19677,        0
    8930,    22525,    13568,        0,    10535,    19703,        0
    8950,    22578,    13568,        0,    10485,    19730,        0
    8970,    22631,    13568,        0,    10435,    19757,        0
    8990,    22684,    13568,        0,    10385,    19783,        0
    9010,    22737,    13568,        0,    10335,    19810,        0
    9030,    22790,    13568,        0,    10284,    19836,        0
    9050,    22843,    13568,        0,    10234,    19862,        0
    9070,    22896,    13568,        0,    10183,    19888,        0
    9090,    22949,    13568,        0,    10133,    19914,        0
    9110,    23002,    13568,        0,    10082,    19939,        0
    9130,    23055,    13568,        0,    10031,    19965,        0
    9150,    23108,    13568,        0,     9981,    19990,        0
    9170,    23161,    13568,        0,     9930,    20015,        0
    9190,    23214,    13568,        0,     9879,    20041,        0
    9210,    23267,    13568,        0,     9828,    20066,        0
    9230,    23320,    13568,        0,     9777,    20091,        0
    9250,    23373,    13568,        0,     9726,    20115,        0
    9270,    23426,    13568,        0,     9675,    20140,        0
    9290,    23479,    13568,        0,     9624,    20164,        0
    9310,    23532,    13568,        0,     9572,    20189,        0
    9330,    23585,    13568,        0,     9521,    20213,        0
    9350,    23638,    13568,        0,     9470,    20237,        0
    9370,    23691,    13568,        0,     9418,    20261,        0
    9390,    23744,    13568,        0,     9367,    20285,        0
    9410,    23797,    13568,        0,     9315,    20309,        0
    9430,    23850,    13568,        0,     9263,    20332,        0
    9450,    23903,    13568,        0,     9212,    20356,        0
    9470,    23956,    13568,        0,     9160,    20379,        0
    9490,    24009,    13568,        0,     9108,    20402,        0
    9510,    24062,    13568,        0,     9056,    20426,        0
    9530,    24115,    13568,        0,     9004,    20448,        0
    9550,    24168,    13568,        0,     8953,    20471,        0
    9570,    24221,    13568,        0,     8900,    20494,        0
    9590,    24274,    13568,        0,     8848,    20517,        0
    9610,    24327,    13568,        0,     8796,    20539,        0
    9630,    24380,    13568,        0,     8744,    20561,        0
    9650,    24433,    13568,        0,     8692,    20583,        0
    9670,    24486,    13568,        0,     8639,    20605,        0
    9690,    24539,    13568,        0,     8587,    20627,        0
    9710,    24592,    13568,        0,     8535,    20649,        0
    9730,    24645,    13568,        0,     8482,    20671,        0
    9750,    24698,    13568,        0,     8429,    20692,        0
    9770,    24751,    13568,        0,     8377,    20714,        0
    9790,    24804,    13568,        0,     8324,    20735,        0
    9810,    24857,    13568,        0,     8271,    20756,        0
    9830,    24910,    13568,        0,     8219,    20777,        0
    9850,    24963,    13568,        0,     8166,    20797,        0
    9870,    25016,    13568,        0,     8113,    20818,        0
    9890,    25069,    13568,        0,     8060,    20839,        0
    9910,    25122,    13568,        0,     8007,    20859,        0
    9930,    25175,    13568,        0,     7954,    20879,        0
    9950,    25228,    13568,        0,     7901,    20900,        0
    9970,    25281,    13568,        0,     7848,    20920,        0
    9990,    25334,    13568,        0,     7795,    20939,        0
   10010,    25387,    13568,        0,     7742,    20959,        0
   10030,    25440,    13568,        0,     7688,    20979,        0
   10050,    25493,    13568,        0,     7635,    20998,        0
   10070,    25546,    13568,        0,     7582,    21018,        0
   10090,    25599,    13568,        0,     7528,    21037,        0
   10110,    25652,    13568,        0,     7475,    21056,        0
   10130,    25705,    13568,        0,     7421,    21075,        0
   10150,    25758,    13568,        0,     7368,    21093,        0
   10170,    25811,    13568,        0,     7314,    21112,        0
   10190,    25864,    13568,        0,     7260,    21131,        0
   10210,    25917,    13568,        0,     7207,    21149,        0
   10230,    25970,    13568,        0,     7153,    21167,        0
   10250,    26023,    13568,        0,     7099,    21185,        0
   10270,    26076,    13568,        0,     7045,    21203,        0
   10290,    26129,    13568,        0,     6991,    21221,        0
   10310,    26182,    13568,        0,     6937,    21239,        0
   10330,    26235,    13568,        0,     6883,    21257,        0
   10350,    26288,    13568,        0,     6829,    21274,        0
   10370,    26341,    13568,        0,     6775,    21291,        0
   10390,    26394,    13568,        0,     6721,    21308,        0
   10410,    26447,    13568,        0,     6667,    21325,        0
   10430,    26500,    13568,        0,     6613,    21342,        0
   10450,    26553,    13568,        0,     6559,    21359,        0
   10470,    26606,    13568,        0,     6504,    21376,        0
   10490,    26659,    13568,        0,     6450,    21392,        0
   10510,    26712,    13568,        0,     6396,    21408,        0
   10530,    26765,    13568,        0,     6341,    21425,        0
   10550,    26818,    13568,        0,     6287,    21441,        0
   10570,    26871,    13568,        0,     6232,    21456,        0
   10590,    26924,    13568,        0,     6178,    21472,        0
   10610,    26977,    13568,        0,     6123,    21488,        0
   10630,    27030,    13568,        0,     6069,    21503,        0
   10650,    27083,    13568,        0,     6014,    21519,        0
   10670,    27136,    13568,        0,     5959,    21534,        0
   10690,    27189,    13568,        0,     5904,    21549,        0
   10710,    27242,    13568,        0,     5850,    21564,        0
   10730,    27295,    13568,        0,     5795,    21579,        0
   10750,    27348,    13568,        0,     5740,    21593,        0
   10770,    27401,    13568,        0,     5685,    21608,        0
   10790,    27454,    13568,        0,     5630,    21622,        0
   10810,    27507,    13568,        0,     5575,    21636,        0
   10830,    27560,    13568,        0,     5520,    21650,        0
