  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
    2170,        0,   616206,   105715,  1029568,       -1,   113421
    2190,        0,   615982,   106915,  1029543,       -1,   114723
    2210,        0,   615756,   108115,  1029515,       -1,   116027
    2230,        0,   615527,   109314,  1029488,       -2,   117331
    2250,        0,   615296,   110513,  1029459,       -1,   118635
    2270,        0,   615063,   111711,  1029433,       -2,   119938
    2290,        0,   614827,   112909,  1029404,       -2,   121242
    2310,        0,   614589,   114106,  1029377,       -2,   122546
    2330,        0,   614349,   115303,  1029349,       -4,   123850
    2350,        0,   614106,   116499,  1029323,        3,   125148
    2370,        0,   613861,   117695,  1029294,        3,   126452
    2390,        0,   613614,   118890,  1029268,        3,   127756
    2410,        0,   613364,   120085,  1029239,        3,   129060
    2430,        0,   613112,   121279,  1029213,        2,   130363
    2450,        0,   612858,   122473,  1029185,        2,   131667
    2470,        0,   612601,   123666,  1029157,        2,   132971
    2490,        0,   612342,   124859,  1029133,        1,   134274
    2510,        0,   612081,   126051,  1029105,        0,   135578
    2530,        0,   611817,   127243,  1029077,        0,   136882
    2550,        0,   611551,   128434,  1029050,        1,   138186
    2570,        0,   611283,   129625,  1029023,        0,   139489
    2590,        0,   611012,   130815,  1028995,        2,   140793
    2610,        0,   610739,   132005,  1028967,        1,   142097
    2630,        0,   610464,   133193,  1028940,        0,   143401
    2650,        0,   610186,   134381,  1028912,       -1,   144704
    2670,        0,   609906,   135568,  1028883,       -2,   146008
    2690,        0,   609624,   136755,  1028856,       -3,   147312
    2710,        0,   609339,   137941,  1028828,       -3,   148616
    2730,        0,   609052,   139127,  1028800,        3,   149914
    2750,        0,   608763,   140312,  1028773,        3,   151218
    2770,        0,   608471,   141496,  1028744,        2,   152522
    2790,        0,   608177,   142680,  1028717,        2,   153826
    2810,        0,   607881,   143863,  1028689,        1,   155128
    2830,        0,   607583,   145046,  1028662,        1,   156432
    2850,        0,   607282,   146228,  1028634,        1,   157736
    2870,        0,   606979,   147410,  1028607,        2,   159040
    2890,        0,   606674,   148591,  1028579,        1,   160343
    2910,        0,   606366,   149771,  1028551,        1,   161647
    2930,        0,   606056,   150951,  1028523,        0,   162951
    2950,        0,   605744,   152130,  1028495,        1,   164255
    2970,        0,   605429,   153309,  1028468,        0,   165558
    2990,        0,   605112,   154487,  1028439,        1,   166862
    3010,        0,   604793,   155664,  1028412,        0,   168166
    3030,        0,   604471,   156841,  1028383,        1,   169470
    3050,        0,   604147,   158017,  1028354,        2,   170773
    3070,        0,   603821,   159192,  1028327,        0,   172077
    3090,        0,   603493,   160367,  1028299,        2,   173381
    3110,        0,   603162,   161541,  1028271,        2,   174685
    3130,        0,   602829,   162715,  1028245,        2,   175987
    3150,        0,   602494,   163888,  1028218,       -3,   177296
    3170,        0,   602156,   165059,  1028188,        2,   178595
    3190,        0,   601816,   166230,  1028160,        3,   179899
    3210,        0,   601474,   167400,  1028132,        2,   181202
    3230,        0,   601130,   168569,  1028104,        1,   182506
    3250,        0,   600783,   169738,  1028077,       -1,   183810
    3270,        0,   600434,   170906,  1028047,       -1,   185114
    3290,        0,   600083,   172073,  1028020,       -4,   186417
    3310,        0,   599729,   173240,  1027992,       -3,   187721
    3330,        0,   599373,   174406,  1027963,       -3,   189025
    3350,        0,   599015,   175571,  1027934,       -3,   190329
    3370,        0,   598655,   176735,  1027905,        4,   191627
    3390,        0,   598292,   177899,  1027877,        4,   192931
    3410,        0,   597927,   179062,  1027849,        4,   194235
    3430,        0,   597560,   180224,  1027820,        4,   195539
    3450,        0,   597190,   181386,  1027793,       -4,   196846
    3470,        0,   596818,   182547,  1027765,       -4,   198150
    3490,        0,   596444,   183707,  1027736,       -4,   199454
    3510,        0,   596068,   184866,  1027708,       -4,   200758
    3530,        0,   595689,   186025,  1027679,       -3,   202061
    3550,        0,   595308,   187183,  1027651,       -4,   203365
    3570,        0,   594925,   188340,  1027622,        4,   204664
    3590,        0,   594540,   189496,  1027593,       -4,   205973
    3610,        0,   594152,   190652,  1027565,        4,   207271
    3630,        0,   593762,   191807,  1027537,       -3,   208580
    3650,        0,   593370,   192961,  1027508,       -3,   209884
    3670,        0,   592976,   194114,  1027481,       -3,   211188
    3690,        0,   592579,   195267,  1027453,       -2,   212491
    3710,        0,   592180,   196419,  1027424,       -1,   213795
    3730,        0,   591779,   197570,  1027396,       -1,   215099
    3750,        0,   591376,   198719,  1027367,       -2,   216403
    3770,        0,   590970,   199868,  1027339,       -2,   217706
    3790,        0,   590562,   201016,  1027310,       -3,   219010
    3810,        0,   590152,   202163,  1027282,       -3,   220314
    3830,        0,   589740,   203309,  1027253,        3,   221613
    3850,        0,   589326,   204454,  1027226,        1,   222916
    3870,        0,   588910,   205599,  1027198,        1,   224220
    3890,        0,   588492,   206743,  1027171,        1,   225524
    3910,        0,   588072,   207886,  1027143,       -1,   226828
    3930,        0,   587649,   209028,  1027116,        0,   228131
    3950,        0,   587224,   210169,  1027088,       -3,   229435
    3970,        0,   586797,   211309,  1027061,       -4,   230739
    3990,        0,   586368,   212449,  1027033,       -3,   232043
    4010,        0,   585937,   213588,  1027008,       -3,   233345
    4030,        0,   585503,   214726,  1026980,       -3,   234649
    4050,        0,   585067,   215863,  1026953,        3,   235948
    4070,        0,   584629,   216999,  1026925,        3,   237252
    4090,        0,   584189,   218134,  1026898,        1,   238555
    4110,        0,   583746,   219268,  1026870,        1,   239859
    4130,        0,   583301,   220402,  1026843,        0,   241163
    4150,        0,   582854,   221535,  1026815,        2,   242467
    4170,        0,   582405,   222667,  1026789,        1,   243770
    4190,        0,   581954,   223798,  1026762,        1,   245074
    4210,        0,   581500,   224928,  1026735,        1,   246378
    4230,        0,   581044,   226057,  1026706,        1,   247682
    4250,        0,   580586,   227185,  1026679,        1,   248985
    4270,        0,   580126,   228312,  1026652,        0,   250289
    4290,        0,   579664,   229439,  1026625,        0,   251593
    4310,        0,   579199,   230564,  1026596,       -1,   252897
    4330,        0,   578732,   231688,  1026569,        0,   254199
    4350,        0,   578263,   232811,  1026542,       -1,   255503
    4370,        0,   577792,   233933,  1026514,       -2,   256807
    4390,        0,   577319,   235054,  1026486,       -3,   258111
    4410,        0,   576843,   236174,  1026458,        2,   259409
    4430,        0,   576365,   237293,  1026430,        2,   260713
    4450,        0,   575885,   238411,  1026402,        0,   262017
    4470,        0,   575403,   239528,  1026373,        0,   263321
    4490,        0,   574919,   240644,  1026347,       -2,   264624
    4510,        0,   574432,   241759,  1026317,       -3,   265928
    4530,        0,   573943,   242873,  1026289,       -4,   267232
    4550,        0,   573452,   243986,  1026260,        3,   268531
    4570,        0,   572959,   245099,  1026233,        2,   269834
    4590,        0,   572464,   246211,  1026205,        3,   271138
    4610,        0,   571967,   247322,  1026178,        3,   272442
    4630,        0,   571467,   248432,  1026149,        3,   273746
    4650,        0,   570965,   249541,  1026122,       -3,   275053
    4670,        0,   570461,   250649,  1026094,       -3,   276357
    4690,        0,   569955,   251756,  1026067,       -2,   277661
    4710,        0,   569447,   252862,  1026039,       -2,   278965
    4730,        0,   568937,   253967,  1026012,       -3,   280268
    4750,        0,   568424,   255071,  1025983,       -1,   281572
    4770,        0,   567909,   256174,  1025956,       -1,   282876
    4790,        0,   567392,   257276,  1025927,        1,   284180
    4810,        0,   566873,   258377,  1025900,        0,   285483
    4830,        0,   566352,   259477,  1025872,        1,   286787
    4850,        0,   565829,   260576,  1025844,        1,   288091
    4870,        0,   565304,   261674,  1025817,        3,   289395
    4890,        0,   564776,   262771,  1025790,        3,   290698
    4910,        0,   564246,   263866,  1025761,        3,   292002
    4930,        0,   563714,   264960,  1025732,        2,   293306
    4950,        0,   563180,   266053,  1025702,        2,   294610
    4970,        0,   562644,   267144,  1025678,       -2,   295913
    4990,        0,   562106,   268234,  1025650,       -3,   297217
    5010,        0,   561566,   269323,  1025621,       -4,   298521
    5030,        0,   561023,   270411,  1025591,       -5,   299825
    5050,        0,   560478,   271498,  1025560,        5,   301122
    5070,        0,   559931,   272584,  1025531,        5,   302426
    5090,        0,   559382,   273669,  1025501,        4,   303730
    5110,        0,   558831,   274753,  1025472,        4,   305034
    5130,        0,   558278,   275836,  1025445,        3,   306337
    5150,        0,   557723,   276918,  1025416,        2,   307641
    5170,        0,   557166,   277999,  1025388,        2,   308945
    5190,        0,   556607,   279079,  1025360,        2,   310249
    5210,        0,   556046,   280158,  1025333,        2,   311552
    5230,        0,   555483,   281236,  1025305,        2,   312856
    5250,        0,   554918,   282312,  1025277,        1,   314160
    5270,        0,   554351,   283387,  1025249,        0,   315464
    5290,        0,   553782,   284461,  1025223,        0,   316766
    5310,        0,   553211,   285534,  1025195,       -1,   318070
    5330,        0,   552638,   286606,  1025169,       -1,   319374
    5350,        0,   552063,   287677,  1025141,       -2,   320678
    5370,        0,   551486,   288747,  1025115,       -3,   321981
    5390,        0,   550907,   289816,  1025089,       -3,   323285
    5410,        0,   550325,   290883,  1025062,        3,   324584
    5430,        0,   549741,   291949,  1025033,        3,   325888
    5450,        0,   549155,   293014,  1025006,        1,   327191
    5470,        0,   548567,   294078,  1024978,        3,   328495
    5490,        0,   547977,   295141,  1024951,        2,   329799
    5510,        0,   547385,   296202,  1024922,        2,   331103
    5530,        0,   546791,   297262,  1024895,        0,   332406
    5550,        0,   546195,   298320,  1024866,       -1,   333710
    5570,        0,   545597,   299377,  1024839,        3,   335009
    5590,        0,   544997,   300433,  1024811,        3,   336313
    5610,        0,   544395,   301488,  1024784,        2,   337615
    5630,        0,   543791,   302542,  1024757,        1,   338919
    5650,        0,   543185,   303595,  1024730,        1,   340223
    5670,        0,   542577,   304646,  1024701,       -1,   341527
    5690,        0,   541966,   305696,  1024673,       -2,   342830
    5710,        0,   541353,   306745,  1024644,       -2,   344134
    5730,        0,   540738,   307793,  1024617,       -3,   345438
    5750,        0,   540121,   308840,  1024587,       -3,   346742
    5770,        0,   539502,   309885,  1024560,        3,   348040
    5790,        0,   538881,   310929,  1024531,        2,   349344
    5810,        0,   538258,   311972,  1024502,        1,   350648
    5830,        0,   537633,   313014,  1024474,        2,   351952
    5850,        0,   537006,   314055,  1024447,        1,   353255
    5870,        0,   536377,   315094,  1024418,        1,   354559
    5890,        0,   535746,   316132,  1024389,        0,   355863
    5910,        0,   535113,   317169,  1024362,        1,   357167
    5930,        0,   534478,   318205,  1024335,        2,   358469
    5950,        0,   533841,   319239,  1024307,        1,   359773
    5970,        0,   533202,   320272,  1024278,        0,   361077
    5990,        0,   532561,   321304,  1024249,        2,   362381
    6010,        0,   531918,   322335,  1024222,        1,   363684
    6030,        0,   531273,   323364,  1024194,        0,   364988
    6050,        0,   530626,   324392,  1024165,        0,   366292
    6070,        0,   529977,   325419,  1024138,        2,   367596
    6090,        0,   529326,   326445,  1024111,        1,   368899
    6110,        0,   528673,   327469,  1024082,        1,   370203
    6130,        0,   528018,   328492,  1024054,        1,   371507
    6150,        0,   527361,   329513,  1024026,        0,   372811
    6170,        0,   526702,   330533,  1023998,        0,   374114
    6190,        0,   526041,   331551,  1023969,        0,   375418
    6210,        0,   525378,   332568,  1023939,       -2,   376722
    6230,        0,   524713,   333584,  1023911,       -1,   378026
    6250,        0,   524046,   334598,  1023885,       -2,   379326
    6270,        0,   523378,   335611,  1023858,       -4,   380630
    6290,        0,   522708,   336623,  1023830,        4,   381929
    6310,        0,   522036,   337633,  1023803,        1,   383232
    6330,        0,   521362,   338642,  1023775,        0,   384536
    6350,        0,   520686,   339650,  1023747,       -1,   385840
    6370,        0,   520008,   340656,  1023719,       -3,   387144
    6390,        0,   519328,   341661,  1023692,        3,   388442
    6410,        0,   518646,   342665,  1023665,        3,   389746
    6430,        0,   517962,   343667,  1023636,        1,   391050
    6450,        0,   517276,   344668,  1023608,        0,   392354
    6470,        0,   516588,   345668,  1023580,       -1,   393657
    6490,        0,   515898,   346666,  1023552,       -2,   394961
    6510,        0,   515206,   347663,  1023522,       -2,   396265
    6530,        0,   514512,   348659,  1023495,       -2,   397569
    6550,        0,   513817,   349653,  1023468,       -4,   398871
    6570,        0,   513120,   350646,  1023442,       -3,   400175
    6590,        0,   512421,   351638,  1023414,        4,   401474
    6610,        0,   511720,   352628,  1023387,        3,   402778
    6630,        0,   511017,   353617,  1023359,        2,   404081
    6650,        0,   510312,   354605,  1023332,        3,   405385
    6670,        0,   509605,   355591,  1023304,        2,   406689
    6690,        0,   508896,   356576,  1023277,        2,   407993
    6710,        0,   508185,   357559,  1023250,        1,   409296
    6730,        0,   507472,   358541,  1023222,        0,   410600
    6750,        0,   506757,   359522,  1023194,        1,   411904
    6770,        0,   506040,   360501,  1023165,        2,   413208
    6790,        0,   505321,   361478,  1023137,        0,   414511
    6810,        0,   504600,   362453,  1023107,       -1,   415815
    6830,        0,   503878,   363427,  1023078,       -2,   417119
    6850,        0,   503154,   364400,  1023051,        3,   418418
    6870,        0,   502428,   365371,  1023025,        2,   419720
    6890,        0,   501700,   366341,  1022996,        1,   421024
    6910,        0,   500970,   367309,  1022967,       -1,   422328
    6930,        0,   500238,   368276,  1022938,       -1,   423632
    6950,        0,   499504,   369242,  1022910,       -3,   424935
    6970,        0,   498768,   370206,  1022881,       -3,   426239
    6990,        0,   498030,   371169,  1022852,       -3,   427543
    7010,        0,   497291,   372130,  1022823,       -3,   428847
    7030,        0,   496550,   373090,  1022796,        4,   430145
    7050,        0,   495807,   374048,  1022767,        3,   431449
    7070,        0,   495062,   375005,  1022738,        3,   432753
    7090,        0,   494315,   375960,  1022709,        2,   434057
    7110,        0,   493566,   376914,  1022681,        1,   435360
    7130,        0,   492815,   377866,  1022651,        1,   436664
    7150,        0,   492062,   378817,  1022621,        1,   437968
    7170,        0,   491308,   379767,  1022594,        2,   439272
    7190,        0,   490553,   380715,  1022568,        1,   440574
    7210,        0,   489796,   381662,  1022541,        1,   441878
    7230,        0,   489037,   382607,  1022513,       -1,   443182
    7250,        0,   488276,   383551,  1022486,       -1,   444486
    7270,        0,   487513,   384493,  1022458,       -3,   445789
    7290,        0,   486749,   385434,  1022432,       -3,   447093
    7310,        0,   485983,   386373,  1022405,        3,   448392
    7330,        0,   485215,   387311,  1022378,        2,   449696
    7350,        0,   484445,   388247,  1022351,        0,   450999
    7370,        0,   483673,   389182,  1022324,        0,   452303
    7390,        0,   482899,   390115,  1022295,        0,   453607
    7410,        0,   482124,   391047,  1022268,        0,   454911
    7430,        0,   481347,   391977,  1022243,       -1,   456214
    7450,        0,   480568,   392906,  1022215,       -1,   457518
    7470,        0,   479787,   393833,  1022187,       -1,   458822
    7490,        0,   479004,   394758,  1022159,       -2,   460126
    7510,        0,   478219,   395681,  1022132,       -4,   461428
    7530,        0,   477433,   396603,  1022103,        4,   462727
    7550,        0,   476645,   397523,  1022076,        3,   464031
    7570,        0,   475855,   398441,  1022045,        1,   465335
    7590,        0,   475063,   399358,  1022018,        0,   466638
    7610,        0,   474270,   400273,  1021989,       -2,   467942
    7630,        0,   473475,   401187,  1021961,       -3,   469246
    7650,        0,   472678,   402099,  1021933,        2,   470545
    7670,        0,   471879,   403010,  1021906,        0,   471848
    7690,        0,   471078,   403919,  1021876,        0,   473152
    7710,        0,   470276,   404827,  1021848,       -1,   474456
    7730,        0,   469472,   405733,  1021820,       -2,   475760
    7750,        0,   468666,   406637,  1021791,       -3,   477063
    7770,        0,   467858,   407540,  1021763,       -3,   478367
    7790,        0,   467049,   408441,  1021734,        2,   479666
    7810,        0,   466238,   409341,  1021707,        3,   480970
    7830,        0,   465425,   410239,  1021680,        2,   482272
    7850,        0,   464610,   411136,  1021651,        3,   483576
    7870,        0,   463793,   412031,  1021622,        4,   484880
    7890,        0,   462975,   412924,  1021593,        2,   486184
    7910,        0,   462155,   413816,  1021565,        1,   487487
    7930,        0,   461333,   414706,  1021537,        1,   488791
    7950,        0,   460510,   415595,  1021509,        2,   490095
    7970,        0,   459685,   416482,  1021481,        1,   491399
    7990,        0,   458858,   417367,  1021452,        0,   492702
    8010,        0,   458029,   418251,  1021425,        1,   494006
    8030,        0,   457200,   419133,  1021397,        0,   495310
    8050,        0,   456369,   420013,  1021369,       -1,   496614
    8070,        0,   455536,   420892,  1021342,       -3,   497917
    8090,        0,   454701,   421769,  1021315,       -3,   499221
    8110,        0,   453865,   422645,  1021288,        3,   500520
    8130,        0,   453027,   423519,  1021261,        3,   501824
    8150,        0,   452187,   424391,  1021234,        3,   503126
    8170,        0,   451346,   425262,  1021207,        2,   504430
    8190,        0,   450503,   426131,  1021180,        1,   505734
    8210,        0,   449658,   426997,  1021151,        0,   507038
    8230,        0,   448812,   427862,  1021124,       -3,   508341
    8250,        0,   447964,   428725,  1021096,        3,   509640
    8270,        0,   447114,   429586,  1021066,        1,   510944
    8290,        0,   446262,   430446,  1021038,        1,   512248
    8310,        0,   445409,   431304,  1021010,       -2,   513551
    8330,        0,   444554,   432160,  1020981,       -3,   514855
    8350,        0,   443697,   433015,  1020952,        3,   516154
    8370,        0,   442839,   433868,  1020924,        1,   517458
    8390,        0,   441979,   434719,  1020895,       -2,   518761
    8410,        0,   441117,   435569,  1020867,       -1,   520065
    8430,        0,   440254,   436417,  1020838,       -3,   521369
    8450,        0,   439389,   437263,  1020809,       -4,   522673
    8470,        0,   438522,   438108,  1020782,       -4,   523975
    8490,        0,   437654,   438951,  1020755,        4,   525273
    8510,        0,   436784,   439792,  1020724,        4,   526577
    8530,        0,   435913,   440632,  1020697,        2,   527881
    8550,        0,   435040,   441470,  1020670,        3,   529185
    8570,        0,   434165,   442306,  1020641,        1,   530488
    8590,        0,   433289,   443140,  1020612,        0,   531792
    8610,        0,   432411,   443973,  1020584,       -1,   533096
    8630,        0,   431531,   444804,  1020554,       -1,   534400
    8650,        0,   430650,   445633,  1020527,       -2,   535703
    8670,        0,   429767,   446461,  1020498,       -2,   537007
    8690,        0,   428883,   447287,  1020471,       -3,   538311
    8710,        0,   427997,   448111,  1020442,        3,   539610
    8730,        0,   427109,   448933,  1020414,        2,   540913
    8750,        0,   426220,   449754,  1020385,        3,   542217
    8770,        0,   425329,   450573,  1020357,        2,   543521
    8790,        0,   424437,   451390,  1020329,        1,   544825
    8810,        0,   423544,   452205,  1020303,       -1,   546127
    8830,        0,   422649,   453019,  1020275,       -1,   547431
    8850,        0,   421753,   453831,  1020249,       -3,   548735
    8870,        0,   420855,   454641,  1020220,       -3,   550039
    8890,        0,   419956,   455449,  1020193,        3,   551337
    8910,        0,   419055,   456256,  1020166,        3,   552641
    8930,        0,   418152,   457061,  1020138,        2,   553945
    8950,        0,   417248,   457864,  1020111,        1,   555249
    8970,        0,   416342,   458665,  1020083,        0,   556552
    8990,        0,   415435,   459465,  1020056,       -2,   557856
    9010,        0,   414526,   460262,  1020027,       -3,   559160
    9030,        0,   413616,   461057,  1020000,        2,   560459
    9050,        0,   412704,   461850,  1019972,        1,   561762
    9070,        0,   411790,   462642,  1019942,        0,   563066
    9090,        0,   410875,   463432,  1019914,       -2,   564370
    9110,        0,   409958,   464220,  1019885,       -2,   565674
    9130,        0,   409040,   465006,  1019858,       -4,   566976
    9150,        0,   408120,   465790,  1019827,        3,   568275
    9170,        0,   407199,   466573,  1019800,        2,   569579
    9190,        0,   406276,   467354,  1019771,        1,   570883
    9210,        0,   405352,   468133,  1019743,        0,   572186
    9230,        0,   404426,   468910,  1019713,        0,   573490
    9250,        0,   403499,   469685,  1019686,        3,   574789
    9270,        0,   402570,   470459,  1019657,       -3,   576098
    9290,        0,   401640,   471231,  1019630,        2,   577396
    9310,        0,   400708,   472001,  1019601,        1,   578700
    9330,        0,   399775,   472769,  1019573,        0,   580004
    9350,        0,   398840,   473535,  1019544,        0,   581308
    9370,        0,   397904,   474299,  1019516,       -3,   582611
    9390,        0,   396966,   475062,  1019486,       -2,   583915
    9410,        0,   396027,   475823,  1019459,       -4,   585219
    9430,        0,   395086,   476582,  1019429,       -4,   586523
    9450,        0,   394144,   477339,  1019403,        4,   587820
    9470,        0,   393200,   478094,  1019373,        4,   589124
    9490,        0,   392256,   478847,  1019345,        1,   590428
    9510,        0,   391310,   479599,  1019317,        1,   591732
    9530,        0,   390363,   480349,  1019290,       -2,   593035
    9550,        0,   389414,   481097,  1019263,       -2,   594339
    9570,        0,   388464,   481843,  1019236,        3,   595638
    9590,        0,   387512,   482587,  1019207,        2,   596942
    9610,        0,   386559,   483329,  1019180,        0,   598245
    9630,        0,   385604,   484069,  1019151,       -2,   599549
    9650,        0,   384648,   484808,  1019123,       -1,   600853
    9670,        0,   383691,   485545,  1019096,       -3,   602157
    9690,        0,   382732,   486280,  1019068,        4,   603454
    9710,        0,   381772,   487013,  1019041,        3,   604758
    9730,        0,   380810,   487744,  1019013,        3,   606062
    9750,        0,   379847,   488473,  1018984,        2,   607366
    9770,        0,   378882,   489200,  1018958,        2,   608668
    9790,        0,   377916,   489926,  1018930,        2,   609972
    9810,        0,   376949,   490650,  1018904,        1,   611276
    9830,        0,   375980,   491372,  1018875,        1,   612580
    9850,        0,   375010,   492092,  1018849,       -1,   613883
    9870,        0,   374038,   492809,  1018819,       -1,   615187
    9890,        0,   373065,   493524,  1018791,        3,   616486
    9910,        0,   372091,   494237,  1018761,        3,   617790
    9930,        0,   371115,   494948,  1018733,        0,   619093
    9950,        0,   370138,   495657,  1018704,       -1,   620397
    9970,        0,   369159,   496364,  1018674,       -3,   621701
    9990,        0,   368179,   497070,  1018645,       -2,   623005
   10010,        0,   367198,   497774,  1018618,        4,   624303
   10030,        0,   366215,   498476,  1018588,        3,   625607
   10050,        0,   365231,   499176,  1018560,        2,   626911
   10070,        0,   364246,   499874,  1018531,        1,   628215
   10090,        0,   363259,   500570,  1018504,        2,   629517
   10110,        0,   362271,   501264,  1018475,        1,   630821
   10130,        0,   361281,   501956,  1018444,        1,   632125
   10150,        0,   360290,   502646,  1018415,        0,   633429
   10170,        0,   359299,   503334,  1018388,       -2,   634732
   10190,        0,   358306,   504020,  1018359,        3,   636031
   10210,        0,   357312,   504704,  1018331,        1,   637335
   10230,        0,   356317,   505386,  1018302,       -1,   638639
   10250,        0,   355320,   506066,  1018274,       -4,   639942
   10270,        0,   354322,   506744,  1018245,        3,   641241
