  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
      10,        0,        0,        0,        0,        0,        0
      30,        0,        0,        0,        0,        0,   130991
      50,        0,        0,        0,        0,        0,   130991
      70,        0,        0,        0,        0,        0,   130991
      90,        0,        0,        0,        0,        0,   130991
     110,        0,        0,        0,        0,        0,   130992
     130,        0,        0,        0,        0,        0,   131002
     150,        0,        0,        0,        0,        0,        8
     170,        0,        0,        0,        0,        0,       68
     190,        0,        0,        0,        0,        0,   131007
     210,        0,        0,        0,        0,        0,   131007
     230,        0,    19584,        0,    32250,     -101,       65
     250,        0,    19584,       38,    32250,      -38,       65
     270,        0,    19584,       76,    32250,       24,       65
     290,        0,    19584,      114,    32251,       87,       65
     310,        0,    19584,      152,    32251,     -102,      228
     330,        0,    19584,      190,    32252,      -40,      228
     350,        0,    19584,      228,    32252,       23,      228
     370,        0,    19584,      266,    32253,       85,      228
     390,        0,    19584,      304,    32254,     -104,      391
     410,        0,    19584,      342,    32255,      -41,      391
     430,        0,    19584,      380,    32256,       22,      391
     450,        0,    19584,      418,    32257,       84,      391
     470,        0,    19584,      456,    32259,     -105,      554
     490,        0,    19584,      494,    32260,      -43,      554
     510,        0,    19584,      532,    32262,       20,      554
     530,        0,    19583,      570,    32262,       82,      554
     550,        0,    19582,      608,    32262,     -107,      717
     570,        0,    19581,      646,    32263,      -44,      717
     590,        0,    19580,      684,    32263,       18,      717
     610,        0,    19579,      722,    32264,       81,      717
     630,        0,    19578,      760,    32264,     -109,      880
     650,        0,    19577,      798,    32265,      -46,      880
     670,        0,    19576,      836,    32266,       16,      880
     690,        0,    19575,      874,    32267,       79,      880
     710,        0,    19574,      912,    32268,     -110,     1043
     730,        0,    19573,      950,    32270,      -48,     1043
     750,        0,    19572,      988,    32271,       15,     1043
     770,        0,    19571,     1026,    32273,       77,     1043
     790,        0,    19569,     1064,    32273,     -112,     1206
     810,        0,    19567,     1102,    32273,      -49,     1206
     830,        0,    19565,     1140,    32273,       13,     1206
     850,        0,    19563,     1178,    32274,       76,     1206
     870,        0,    19561,     1216,    32274,     -114,     1369
     890,        0,    19559,     1254,    32275,      -51,     1369
     910,        0,    19557,     1292,    32276,       12,     1369
     930,        0,    19555,     1330,    32277,       74,     1369
     950,        0,    19553,     1368,    32277,     -115,     1532
     970,        0,    19551,     1406,    32279,      -52,     1532
     990,        0,    19549,     1444,    32280,       10,     1532
    1010,        0,    19547,     1482,    32281,       73,     1532
    1030,        0,    19545,     1520,    32283,      -81,     1671
    1050,        0,    19543,     1558,    32285,      -19,     1671
    1070,        0,    19540,     1596,    32285,       44,     1671
    1090,        0,    19537,     1634,    32285,      107,     1671
    1110,        0,    19534,     1672,    32285,      -82,     1834
    1130,        0,    19531,     1710,    32286,      -20,     1834
    1150,        0,    19528,     1748,    32286,       43,     1834
    1170,        0,    19525,     1786,    32287,      106,     1834
    1190,        0,    19522,     1824,    32288,      -84,     1997
    1210,        0,    19519,     1862,    32289,      -21,     1997
    1230,        0,    19516,     1900,    32290,       42,     1997
    1250,        0,    19513,     1938,    32291,      105,     1997
    1270,        0,    19510,     1976,    32292,      -85,     2160
    1290,        0,    19507,     2014,    32294,      -22,     2160
    1310,        0,    19504,     2052,    32296,       41,     2160
    1330,        0,    19500,     2090,    32296,      104,     2160
    1350,        0,    19496,     2128,    32296,      -86,     2323
    1370,        0,    19492,     2166,    32296,      -23,     2323
    1390,        0,    19488,     2204,    32297,       40,     2323
    1410,        0,    19484,     2242,    32297,      103,     2323
    1430,        0,    19480,     2280,    32298,      -86,     2486
    1450,        0,    19476,     2318,    32299,      -23,     2486
    1470,        0,    19472,     2356,    32299,       40,     2486
    1490,        0,    19468,     2394,    32300,      102,     2486
    1510,        0,    19464,     2432,    32302,      -87,     2649
    1530,        0,    19460,     2470,    32303,      -24,     2649
    1550,        0,    19456,     2508,    32304,       39,     2649
    1570,        0,    19452,     2546,    32306,      102,     2649
    1590,        0,    19448,     2583,    32307,      -89,     2812
    1610,        0,    19443,     2620,    32307,      -28,     2812
    1630,        0,    19438,     2657,    32307,       34,     2812
    1650,        0,    19433,     2694,    32307,       95,     2812
    1670,        0,    19428,     2731,    32308,      -95,     2975
    1690,        0,    19423,     2768,    32308,      -34,     2975
    1710,        0,    19418,     2805,    32309,       28,     2975
    1730,        0,    19413,     2842,    32309,       89,     2975
    1750,        0,    19408,     2879,    32310,     -102,     3138
    1770,        0,    19403,     2916,    32311,      -40,     3138
    1790,        0,    19398,     2953,    32312,       21,     3138
    1810,        0,    19393,     2990,    32313,       83,     3138
    1830,        0,    19388,     3027,    32314,     -108,     3301
    1850,        0,    19383,     3064,    32315,      -47,     3301
    1870,        0,    19378,     3101,    32317,       15,     3301
    1890,        0,    19372,     3138,    32317,       76,     3301
    1910,        0,    19366,     3175,    32317,     -114,     3464
    1930,        0,    19360,     3212,    32317,      -53,     3464
    1950,        0,    19354,     3249,    32317,        9,     3464
    1970,        0,    19348,     3286,    32318,       71,     3464
    1990,        0,    19342,     3323,    32318,     -120,     3627
    2010,        0,    19336,     3360,    32319,      -58,     3627
    2030,        0,    19330,     3397,    32320,        3,     3627
    2050,        0,    19324,     3434,    32320,       65,     3627
    2070,        0,    19318,     3471,    32321,     -126,     3790
    2090,        0,    19312,     3508,    32323,      -64,     3790
    2110,        0,    19306,     3545,    32324,       -2,     3790
    2130,        0,    19300,     3582,    32325,       60,     3790
    2150,        0,    19294,     3619,    32326,      121,     3790
    2170,        0,    19287,     3656,    32326,      -69,     3953
    2190,        0,    19280,     3693,    32327,       -7,     3953
    2210,        0,    19273,     3730,    32327,       55,     3953
    2230,        0,    19266,     3767,    32327,      117,     3953
    2250,        0,    19259,     3804,    32328,      -74,     4116
    2270,        0,    19252,     3841,    32328,      -12,     4116
    2290,        0,    19245,     3878,    32329,       50,     4116
    2310,        0,    19238,     3915,    32329,      112,     4116
    2330,        0,    19231,     3952,    32331,      -74,     4276
    2350,        0,    19224,     3989,    32332,      -12,     4276
    2370,        0,    19217,     4026,    32333,       50,     4276
    2390,        0,    19210,     4063,    32334,      112,     4276
    2410,        0,    19203,     4100,    32335,      -78,     4439
    2430,        0,    19195,     4137,    32335,      -16,     4439
    2450,        0,    19187,     4174,    32335,       46,     4439
    2470,        0,    19179,     4211,    32335,      109,     4439
    2490,        0,    19171,     4248,    32336,      -82,     4602
    2510,        0,    19163,     4285,    32336,      -19,     4602
    2530,        0,    19155,     4322,    32337,       43,     4602
    2550,        0,    19147,     4359,    32337,      105,     4602
    2570,        0,    19139,     4396,    32338,      -85,     4765
    2590,        0,    19131,     4433,    32339,      -23,     4765
    2610,        0,    19123,     4470,    32340,       40,     4765
    2630,        0,    19115,     4507,    32341,      102,     4765
    2650,        0,    19107,     4544,    32342,      -88,     4928
    2670,        0,    19099,     4581,    32343,      -26,     4928
    2690,        0,    19091,     4618,    32345,       36,     4928
    2710,        0,    19082,     4655,    32345,       99,     4928
    2730,        0,    19073,     4692,    32345,      -91,     5091
    2750,        0,    19064,     4729,    32345,      -28,     5091
    2770,        0,    19055,     4766,    32346,       35,     5091
    2790,        0,    19046,     4803,    32346,       97,     5091
    2810,        0,    19037,     4840,    32346,      -93,     5253
    2830,        0,    19028,     4877,    32347,      -30,     5253
    2850,        0,    19019,     4914,    32348,       33,     5253
    2870,        0,    19010,     4951,    32349,       95,     5253
    2890,        0,    19001,     4988,    32350,      -95,     5416
    2910,        0,    18992,     5025,    32351,      -32,     5416
    2930,        0,    18983,     5062,    32353,       31,     5416
    2950,        0,    18974,     5099,    32354,       93,     5416
    2970,        0,    18965,     5136,    32356,      -96,     5579
    2990,        0,    18955,     5173,    32356,      -33,     5579
    3010,        0,    18945,     5210,    32356,       30,     5579
    3030,        0,    18935,     5247,    32356,       93,     5579
    3050,        0,    18925,     5283,    32356,      -98,     5742
    3070,        0,    18915,     5319,    32357,      -37,     5742
    3090,        0,    18905,     5355,    32357,       25,     5742
    3110,        0,    18895,     5391,    32357,       87,     5742
    3130,        0,    18885,     5427,    32357,     -105,     5905
    3150,        0,    18875,     5463,    32358,      -43,     5905
    3170,        0,    18865,     5499,    32359,       18,     5905
    3190,        0,    18855,     5535,    32360,       80,     5905
    3210,        0,    18845,     5571,    32361,     -111,     6068
    3230,        0,    18835,     5607,    32362,      -50,     6068
    3250,        0,    18825,     5643,    32363,       12,     6068
    3270,        0,    18814,     5679,    32363,       74,     6068
    3290,        0,    18803,     5715,    32362,     -117,     6231
    3310,        0,    18792,     5751,    32363,      -55,     6231
    3330,        0,    18781,     5787,    32363,        7,     6231
    3350,        0,    18770,     5823,    32363,       69,     6231
    3370,        0,    18759,     5859,    32363,     -122,     6394
    3390,        0,    18748,     5895,    32364,      -60,     6394
    3410,        0,    18737,     5931,    32364,        2,     6394
    3430,        0,    18726,     5967,    32365,       64,     6394
    3450,        0,    18715,     6003,    32365,      126,     6394
    3470,        0,    18704,     6039,    32366,      -65,     6557
    3490,        0,    18693,     6075,    32368,       -3,     6557
    3510,        0,    18682,     6111,    32369,       59,     6557
    3530,        0,    18671,     6147,    32370,      121,     6557
    3550,        0,    18659,     6183,    32370,      -69,     6720
    3570,        0,    18647,     6219,    32370,       17,     6704
    3590,        0,    18635,     6255,    32370,       80,     6704
    3610,        0,    18623,     6291,    32370,     -110,     6867
    3630,        0,    18611,     6327,    32370,      -48,     6867
    3650,        0,    18599,     6363,    32371,       14,     6867
    3670,        0,    18587,     6399,    32371,       77,     6867
    3690,        0,    18575,     6435,    32372,     -113,     7030
    3710,        0,    18563,     6471,    32373,      -51,     7030
    3730,        0,    18551,     6507,    32374,       12,     7030
    3750,        0,    18539,     6543,    32375,       74,     7030
    3770,        0,    18527,     6579,    32376,     -116,     7193
    3790,        0,    18515,     6615,    32377,      -54,     7193
    3810,        0,    18503,     6651,    32379,        9,     7193
    3830,        0,    18491,     6687,    32380,       71,     7193
    3850,        0,    18478,     6723,    32380,     -119,     7356
    3870,        0,    18465,     6759,    32380,      -56,     7356
    3890,        0,    18452,     6795,    32381,        7,     7356
    3910,        0,    18439,     6831,    32381,       70,     7356
    3930,        0,    18426,     6867,    32382,     -120,     7519
    3950,        0,    18413,     6902,    32382,      -58,     7519
    3970,        0,    18400,     6937,    32382,        3,     7519
    3990,        0,    18387,     6972,    32383,       65,     7519
    4010,        0,    18374,     7007,    32383,      126,     7519
    4030,        0,    18361,     7042,    32384,      -65,     7682
    4050,        0,    18348,     7077,    32384,       -4,     7682
    4070,        0,    18335,     7112,    32385,       58,     7682
    4090,        0,    18322,     7147,    32386,      119,     7682
    4110,        0,    18309,     7182,    32387,      -72,     7845
    4130,        0,    18295,     7217,    32387,      -10,     7845
    4150,        0,    18281,     7252,    32387,       52,     7845
    4170,        0,    18267,     7287,    32386,      114,     7845
    4190,        0,    18253,     7322,    32386,      -77,     8007
    4210,        0,    18239,     7357,    32387,      -15,     8007
    4230,        0,    18225,     7392,    32387,       48,     8007
    4250,        0,    18211,     7427,    32387,      110,     8007
    4270,        0,    18197,     7462,    32388,      -81,     8170
    4290,        0,    18183,     7497,    32388,      -19,     8170
    4310,        0,    18169,     7532,    32389,       43,     8170
    4330,        0,    18155,     7567,    32390,      105,     8170
    4350,        0,    18141,     7602,    32391,      -86,     8333
    4370,        0,    18127,     7637,    32392,      -24,     8333
    4390,        0,    18113,     7672,    32393,       38,     8333
    4410,        0,    18099,     7707,    32394,      100,     8333
    4430,        0,    18084,     7742,    32394,      -90,     8496
    4450,        0,    18069,     7777,    32394,      -28,     8496
    4470,        0,    18054,     7812,    32394,       35,     8496
    4490,        0,    18039,     7847,    32395,       98,     8496
    4510,        0,    18024,     7882,    32395,      -92,     8659
    4530,        0,    18009,     7917,    32396,      -30,     8659
    4550,        0,    17994,     7952,    32396,       33,     8659
    4570,        0,    17979,     7987,    32397,       96,     8659
    4590,        0,    17964,     8022,    32398,      -95,     8822
    4610,        0,    17949,     8057,    32399,      -32,     8822
    4630,        0,    17934,     8092,    32400,       31,     8822
    4650,        0,    17919,     8127,    32401,       93,     8822
    4670,        0,    17904,     8161,    32402,      -99,     8985
    4690,        0,    17889,     8195,    32403,      -37,     8985
    4710,        0,    17873,     8229,    32402,       25,     8985
    4730,        0,    17857,     8263,    32402,       86,     8985
    4750,        0,    17841,     8297,    32401,     -105,     9148
    4770,        0,    17825,     8331,    32401,      -43,     9148
    4790,        0,    17809,     8365,    32401,       19,     9148
    4810,        0,    17793,     8399,    32401,       81,     9148
    4830,        0,    17777,     8433,    32401,     -106,     9308
    4850,        0,    17761,     8467,    32401,      -44,     9308
    4870,        0,    17745,     8501,    32402,       18,     9308
    4890,        0,    17729,     8535,    32402,       80,     9308
    4910,        0,    17713,     8569,    32403,     -112,     9471
    4930,        0,    17697,     8603,    32404,      -50,     9471
    4950,        0,    17681,     8637,    32405,       12,     9471
    4970,        0,    17665,     8671,    32405,       74,     9471
    4990,        0,    17649,     8705,    32406,     -117,     9634
    5010,        0,    17632,     8739,    32406,      -55,     9634
    5030,        0,    17615,     8773,    32406,        8,     9634
    5050,        0,    17598,     8807,    32406,       71,     9634
    5070,        0,    17581,     8841,    32406,     -120,     9797
    5090,        0,    17564,     8875,    32406,      -57,     9797
    5110,        0,    17547,     8909,    32407,        5,     9797
    5130,        0,    17530,     8943,    32407,       68,     9797
    5150,        0,    17513,     8977,    32407,     -123,     9960
    5170,        0,    17496,     9011,    32408,      -60,     9960
    5190,        0,    17479,     9045,    32409,        2,     9960
    5210,        0,    17462,     9079,    32410,       65,     9960
    5230,        0,    17445,     9113,    32411,     -126,    10123
    5250,        0,    17428,     9147,    32412,      -63,    10123
    5270,        0,    17411,     9181,    32414,        0,    10123
    5290,        0,    17394,     9215,    32415,       62,    10123
    5310,        0,    17377,     9248,    32416,      123,    10123
    5330,        0,    17359,     9281,    32415,      -68,    10286
    5350,        0,    17341,     9314,    32415,       -6,    10286
    5370,        0,    17323,     9347,    32414,       56,    10286
    5390,        0,    17305,     9380,    32414,      118,    10286
    5410,        0,    17287,     9413,    32414,      -74,    10449
    5430,        0,    17269,     9446,    32414,      -12,    10449
    5450,        0,    17251,     9479,    32414,       50,    10449
    5470,        0,    17233,     9512,    32414,      112,    10449
    5490,        0,    17215,     9545,    32415,      -79,    10612
    5510,        0,    17197,     9578,    32415,      -17,    10612
    5530,        0,    17179,     9611,    32416,       45,    10612
    5550,        0,    17161,     9644,    32417,      107,    10612
    5570,        0,    17143,     9677,    32417,      -84,    10775
    5590,        0,    17125,     9710,    32419,      -23,    10775
    5610,        0,    17107,     9743,    32420,       39,    10775
    5630,        0,    17088,     9776,    32419,      102,    10775
    5650,        0,    17069,     9809,    32419,      -89,    10938
    5670,        0,    17050,     9842,    32419,      -26,    10938
    5690,        0,    17031,     9875,    32419,       37,    10938
    5710,        0,    17012,     9908,    32419,      100,    10938
    5730,        0,    16993,     9941,    32420,      -91,    11101
    5750,        0,    16974,     9974,    32420,      -28,    11101
    5770,        0,    16955,    10007,    32421,       34,    11101
    5790,        0,    16936,    10040,    32422,       97,    11101
    5810,        0,    16917,    10073,    32423,      -93,    11264
    5830,        0,    16898,    10106,    32424,      -31,    11264
    5850,        0,    16879,    10139,    32425,       32,    11264
    5870,        0,    16860,    10171,    32425,       93,    11264
    5890,        0,    16841,    10203,    32425,      -99,    11426
    5910,        0,    16822,    10235,    32426,      -37,    11426
    5930,        0,    16803,    10267,    32427,       24,    11426
    5950,        0,    16783,    10299,    32426,       86,    11426
    5970,        0,    16763,    10331,    32426,     -105,    11589
    5990,        0,    16743,    10363,    32426,      -43,    11589
    6010,        0,    16723,    10395,    32425,       19,    11589
    6030,        0,    16703,    10427,    32425,       81,    11589
    6050,        0,    16683,    10459,    32425,     -110,    11752
    6070,        0,    16663,    10491,    32425,      -48,    11752
    6090,        0,    16643,    10523,    32426,       14,    11752
    6110,        0,    16623,    10555,    32426,       76,    11752
    6130,        0,    16603,    10587,    32427,      -79,    11892
    6150,        0,    16583,    10619,    32427,      -17,    11892
    6170,        0,    16563,    10651,    32428,       45,    11892
    6190,        0,    16543,    10683,    32429,      107,    11892
    6210,        0,    16523,    10715,    32430,      -84,    12055
    6230,        0,    16503,    10747,    32431,      -22,    12055
    6250,        0,    16483,    10779,    32432,       40,    12055
    6270,        0,    16462,    10811,    32432,      104,    12055
    6290,        0,    16441,    10843,    32432,      -87,    12218
    6310,        0,    16420,    10875,    32432,      -24,    12218
    6330,        0,    16399,    10907,    32433,       39,    12218
    6350,        0,    16378,    10939,    32433,      102,    12218
    6370,        0,    16357,    10970,    32433,      -89,    12381
    6390,        0,    16336,    11001,    32433,      -28,    12381
    6410,        0,    16315,    11032,    32432,       34,    12381
    6430,        0,    16294,    11063,    32432,       96,    12381
    6450,        0,    16273,    11094,    32433,      -96,    12544
    6470,        0,    16252,    11125,    32433,      -34,    12544
    6490,        0,    16231,    11156,    32433,       27,    12544
    6510,        0,    16210,    11187,    32434,       89,    12544
    6530,        0,    16189,    11218,    32434,     -103,    12707
    6550,        0,    16168,    11249,    32435,      -41,    12707
    6570,        0,    16147,    11280,    32436,       20,    12707
    6590,        0,    16125,    11311,    32435,       83,    12707
    6610,        0,    16103,    11342,    32435,     -108,    12870
    6630,        0,    16081,    11373,    32435,      -45,    12870
    6650,        0,    16059,    11404,    32435,       17,    12870
    6670,        0,    16037,    11435,    32435,       80,    12870
    6690,        0,    16015,    11466,    32435,     -111,    13033
    6710,        0,    15993,    11497,    32435,      -48,    13033
    6730,        0,    15971,    11528,    32436,       14,    13033
    6750,        0,    15949,    11559,    32436,       77,    13033
    6770,        0,    15927,    11590,    32437,     -113,    13196
    6790,        0,    15905,    11621,    32438,      -51,    13196
    6810,        0,    15883,    11652,    32439,       12,    13196
    6830,        0,    15861,    11683,    32440,       75,    13196
    6850,        0,    15839,    11713,    32440,     -118,    13359
    6870,        0,    15817,    11743,    32440,      -56,    13359
    6890,        0,    15795,    11773,    32441,        5,    13359
    6910,        0,    15773,    11803,    32441,       66,    13359
    6930,        0,    15750,    11833,    32441,     -125,    13522
    6950,        0,    15727,    11863,    32440,      -63,    13522
    6970,        0,    15704,    11893,    32440,       -1,    13522
    6990,        0,    15681,    11923,    32439,       62,    13522
    7010,        0,    15658,    11953,    32439,      124,    13522
    7030,        0,    15635,    11983,    32439,      -67,    13685
    7050,        0,    15612,    12013,    32439,       -5,    13685
    7070,        0,    15589,    12043,    32439,       57,    13685
    7090,        0,    15566,    12073,    32440,      120,    13685
    7110,        0,    15543,    12103,    32440,      -72,    13848
    7130,        0,    15520,    12133,    32441,       -9,    13848
    7150,        0,    15497,    12163,    32441,       53,    13848
    7170,        0,    15474,    12193,    32442,      115,    13848
    7190,        0,    15451,    12223,    32443,      -76,    14011
    7210,        0,    15428,    12253,    32444,      -14,    14011
    7230,        0,    15405,    12283,    32445,       48,    14011
    7250,        0,    15382,    12313,    32446,      111,    14011
    7270,        0,    15358,    12343,    32446,      -80,    14174
    7290,        0,    15334,    12372,    32446,      -18,    14174
    7310,        0,    15310,    12401,    32445,       44,    14174
    7330,        0,    15286,    12430,    32444,      106,    14174
    7350,        0,    15262,    12459,    32444,      -85,    14336
    7370,        0,    15238,    12488,    32443,      -23,    14336
    7390,        0,    15214,    12517,    32443,       39,    14336
    7410,        0,    15190,    12546,    32443,      101,    14336
    7430,        0,    15166,    12575,    32443,      -86,    14497
    7450,        0,    15142,    12604,    32443,      -24,    14497
    7470,        0,    15118,    12633,    32443,       38,    14497
    7490,        0,    15094,    12662,    32444,      100,    14497
    7510,        0,    15070,    12691,    32444,      -92,    14660
    7530,        0,    15046,    12720,    32445,      -30,    14660
    7550,        0,    15022,    12749,    32446,       32,    14660
    7570,        0,    14998,    12778,    32446,       94,    14660
    7590,        0,    14974,    12807,    32447,      -97,    14823
    7610,        0,    14949,    12836,    32447,      -34,    14823
    7630,        0,    14924,    12865,    32447,       29,    14823
    7650,        0,    14899,    12894,    32447,       92,    14823
    7670,        0,    14874,    12923,    32447,      -98,    14985
    7690,        0,    14849,    12952,    32448,      -35,    14985
    7710,        0,    14824,    12981,    32448,       28,    14985
    7730,        0,    14799,    13009,    32447,       90,    14985
    7750,        0,    14774,    13037,    32447,     -102,    15148
    7770,        0,    14749,    13065,    32447,      -40,    15148
    7790,        0,    14724,    13093,    32447,       22,    15148
    7810,        0,    14699,    13121,    32446,       83,    15148
    7830,        0,    14674,    13149,    32446,     -108,    15311
    7850,        0,    14649,    13177,    32447,      -46,    15311
    7870,        0,    14624,    13205,    32447,       15,    15311
    7890,        0,    14599,    13233,    32447,       77,    15311
    7910,        0,    14574,    13261,    32448,     -115,    15474
    7930,        0,    14549,    13289,    32449,      -53,    15474
    7950,        0,    14524,    13317,    32449,        9,    15474
    7970,        0,    14498,    13345,    32449,       72,    15474
    7990,        0,    14472,    13373,    32449,     -119,    15637
    8010,        0,    14446,    13401,    32449,      -56,    15637
    8030,        0,    14420,    13429,    32449,        7,    15637
    8050,        0,    14394,    13457,    32449,       70,    15637
    8070,        0,    14368,    13485,    32449,     -120,    15800
    8090,        0,    14342,    13513,    32450,      -57,    15800
    8110,        0,    14316,    13541,    32450,        6,    15800
    8130,        0,    14290,    13568,    32450,       68,    15800
    8150,        0,    14264,    13595,    32449,     -124,    15963
    8170,        0,    14238,    13622,    32449,      -62,    15963
    8190,        0,    14212,    13649,    32449,       -1,    15963
    8210,        0,    14186,    13676,    32449,       61,    15963
    8230,        0,    14160,    13703,    32449,      123,    15963
    8250,        0,    14134,    13730,    32449,      -69,    16126
    8270,        0,    14108,    13757,    32449,       -7,    16126
    8290,        0,    14082,    13784,    32450,       55,    16126
    8310,        0,    14056,    13811,    32450,      116,    16126
    8330,        0,    14030,    13838,    32451,      -76,    16289
    8350,        0,    14003,    13865,    32451,      -13,    16289
    8370,        0,    13976,    13892,    32450,       50,    16289
    8390,        0,    13949,    13919,    32450,      113,    16289
    8410,        0,    13922,    13946,    32450,     -120,    16479
    8430,        0,    13895,    13973,    32450,      -57,    16479
    8450,        0,    13868,    14000,    32451,        6,    16479
    8470,        0,    13841,    14027,    32451,       69,    16479
    8490,        0,    13814,    14054,    32451,     -122,    16642
    8510,        0,    13787,    14080,    32451,      -60,    16642
    8530,        0,    13760,    14106,    32451,        1,    16642
    8550,        0,    13733,    14132,    32450,       63,    16642
    8570,        0,    13706,    14158,    32450,      125,    16642
    8590,        0,    13679,    14184,    32450,      -67,    16805
    8610,        0,    13652,    14210,    32450,       -5,    16805
    8630,        0,    13625,    14236,    32450,       57,    16805
    8650,        0,    13598,    14262,    32450,      118,    16805
    8670,        0,    13571,    14288,    32451,      -74,    16968
    8690,        0,    13544,    14314,    32451,      -12,    16968
    8710,        0,    13517,    14340,    32452,       50,    16968
    8730,        0,    13489,    14366,    32451,      113,    16968
    8750,        0,    13461,    14392,    32451,      -77,    17131
    8770,        0,    13433,    14418,    32451,      -14,    17131
    8790,        0,    13405,    14444,    32451,       49,    17131
    8810,        0,    13377,    14470,    32451,      112,    17131
    8830,        0,    13349,    14496,    32451,      -79,    17294
    8850,        0,    13321,    14522,    32451,      -16,    17294
    8870,        0,    13293,    14548,    32452,       47,    17294
    8890,        0,    13265,    14573,    32451,      109,    17294
    8910,        0,    13237,    14598,    32451,      -83,    17457
    8930,        0,    13209,    14623,    32450,      -21,    17457
    8950,        0,    13181,    14648,    32450,       41,    17457
    8970,        0,    13153,    14673,    32450,      102,    17457
    8990,        0,    13125,    14698,    32450,      -89,    17620
    9010,        0,    13097,    14723,    32450,      -28,    17620
    9030,        0,    13069,    14748,    32450,       34,    17620
    9050,        0,    13041,    14773,    32450,       96,    17620
    9070,        0,    13013,    14798,    32451,      -96,    17783
    9090,        0,    12985,    14823,    32451,      -34,    17783
    9110,        0,    12957,    14848,    32452,       28,    17783
    9130,        0,    12928,    14873,    32451,       91,    17783
    9150,        0,    12899,    14898,    32451,      -99,    17945
    9170,        0,    12870,    14923,    32451,      -36,    17945
    9190,        0,    12841,    14948,    32451,       27,    17945
    9210,        0,    12812,    14973,    32451,       90,    17945
    9230,        0,    12783,    14998,    32452,     -101,    18108
    9250,        0,    12754,    15022,    32451,      -39,    18108
    9270,        0,    12725,    15046,    32450,       23,    18108
    9290,        0,    12696,    15070,    32449,       85,    18108
    9310,        0,    12667,    15094,    32449,     -106,    18271
    9330,        0,    12638,    15118,    32449,      -44,    18271
    9350,        0,    12609,    15142,    32448,       18,    18271
    9370,        0,    12580,    15166,    32448,       80,    18271
    9390,        0,    12551,    15190,    32448,     -107,    18432
    9410,        0,    12522,    15214,    32448,      -45,    18432
    9430,        0,    12493,    15238,    32449,       17,    18432
    9450,        0,    12464,    15262,    32449,       79,    18432
    9470,        0,    12435,    15286,    32449,     -113,    18594
    9490,        0,    12406,    15310,    32450,      -51,    18594
    9510,        0,    12377,    15334,    32451,       11,    18594
    9530,        0,    12348,    15358,    32452,       73,    18594
    9550,        0,    12319,    15382,    32452,     -118,    18757
    9570,        0,    12289,    15406,    32453,      -55,    18757
    9590,        0,    12259,    15430,    32453,        8,    18757
    9610,        0,    12229,    15453,    32452,       70,    18757
    9630,        0,    12199,    15476,    32451,     -121,    18920
    9650,        0,    12169,    15499,    32450,      -59,    18920
    9670,        0,    12139,    15522,    32449,        4,    18920
    9690,        0,    12109,    15545,    32449,       66,    18920
    9710,        0,    12079,    15568,    32448,     -125,    19083
    9730,        0,    12049,    15591,    32448,      -63,    19083
    9750,        0,    12019,    15614,    32448,       -1,    19083
    9770,        0,    11989,    15637,    32448,       61,    19083
    9790,        0,    11959,    15660,    32448,      124,    19083
    9810,        0,    11929,    15683,    32448,      -68,    19246
    9830,        0,    11899,    15706,    32448,       -5,    19246
    9850,        0,    11869,    15729,    32449,       57,    19246
    9870,        0,    11839,    15752,    32449,      119,    19246
    9890,        0,    11809,    15775,    32450,      -72,    19409
    9910,        0,    11779,    15798,    32451,      -10,    19409
    9930,        0,    11749,    15821,    32452,       52,    19409
    9950,        0,    11719,    15843,    32451,      114,    19409
    9970,        0,    11689,    15865,    32451,      -79,    19572
    9990,        0,    11659,    15887,    32451,      -17,    19572
   10010,        0,    11628,    15909,    32450,       45,    19572
   10030,        0,    11597,    15931,    32449,      108,    19572
   10050,        0,    11566,    15953,    32449,      -83,    19735
   10070,        0,    11535,    15975,    32448,      -20,    19735
   10090,        0,    11504,    15997,    32448,       43,    19735
   10110,        0,    11473,    16019,    32447,      105,    19735
   10130,        0,    11442,    16041,    32447,      -86,    19898
   10150,        0,    11411,    16063,    32447,      -23,    19898
   10170,        0,    11380,    16085,    32447,       40,    19898
   10190,        0,    11349,    16107,    32447,      102,    19898
   10210,        0,    11318,    16129,    32447,      -89,    20061
   10230,        0,    11287,    16151,    32448,      -26,    20061
   10250,        0,    11256,    16173,    32448,       36,    20061
   10270,        0,    11225,    16194,    32447,       98,    20061
   10290,        0,    11194,    16215,    32447,      -94,    20224
   10310,        0,    11163,    16236,    32447,      -32,    20224
   10330,        0,    11132,    16257,    32446,       30,    20224
   10350,        0,    11101,    16278,    32446,       91,    20224
   10370,        0,    11070,    16299,    32446,     -100,    20387
   10390,        0,    11039,    16320,    32446,      -39,    20387
   10410,        0,    11008,    16341,    32446,       23,    20387
   10430,        0,    10977,    16362,    32446,       85,    20387
   10450,        0,    10946,    16383,    32446,     -107,    20550
   10470,        0,    10915,    16404,    32447,      -46,    20550
   10490,        0,    10883,    16425,    32447,       17,    20550
   10510,        0,    10851,    16446,    32446,       80,    20550
   10530,        0,    10819,    16467,    32446,     -110,    20713
   10550,        0,    10787,    16488,    32446,      -47,    20713
   10570,        0,    10755,    16509,    32446,       16,    20713
   10590,        0,    10723,    16530,    32447,       79,    20713
   10610,        0,    10691,    16550,    32445,     -112,    20876
   10630,        0,    10659,    16570,    32445,      -50,    20876
