  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
    6970,        0,    62579,    46317,   128209,        0,    53166
    6990,        0,    62488,    46438,   128207,        0,    53329
    7010,        0,    62397,    46559,   128206,        0,    53491
    7030,        0,    62306,    46679,   128204,        0,    53652
    7050,        0,    62214,    46799,   128202,        0,    53814
    7070,        0,    62122,    46919,   128200,        0,    53976
    7090,        0,    62030,    47039,   128198,        0,    54139
    7110,        0,    61938,    47159,   128197,       -1,    54301
    7130,        0,    61845,    47278,   128194,        0,    54463
    7150,        0,    61752,    47397,   128192,        0,    54624
    7170,        0,    61659,    47516,   128190,        0,    54786
    7190,        0,    61566,    47635,   128188,        0,    54948
    7210,        0,    61472,    47754,   128186,        0,    55111
    7230,        0,    61378,    47873,   128184,        0,    55274
    7250,        0,    61284,    47991,   128182,        0,    55435
    7270,        0,    61190,    48109,   128180,        0,    55597
    7290,        0,    61096,    48227,   128179,        0,    55759
    7310,        0,    61001,    48345,   128177,        0,    55921
    7330,        0,    60906,    48463,   128175,        0,    56083
    7350,        0,    60811,    48580,   128172,        0,    56245
    7370,        0,    60716,    48697,   128171,        0,    56407
    7390,        0,    60620,    48814,   128168,        0,    56569
    7410,        0,    60524,    48931,   128166,        0,    56731
    7430,        0,    60428,    49048,   128165,        0,    56893
    7450,        0,    60332,    49165,   128164,        0,    57055
    7470,        0,    60235,    49281,   128161,        0,    57218
    7490,        0,    60138,    49397,   128158,        0,    57379
    7510,        0,    60041,    49513,   128156,        0,    57542
    7530,        0,    59944,    49629,   128155,        0,    57704
    7550,        0,    59847,    49745,   128154,        0,    57866
    7570,        0,    59749,    49860,   128151,        0,    58028
    7590,        0,    59651,    49975,   128149,       -1,    58190
    7610,        0,    59553,    50090,   128147,        0,    58352
    7630,        0,    59455,    50205,   128146,        0,    58514
    7650,        0,    59356,    50320,   128143,        0,    58677
    7670,        0,    59257,    50434,   128141,        0,    58838
    7690,        0,    59158,    50548,   128139,        0,    59001
    7710,        0,    59059,    50662,   128137,        0,    59162
