  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
   23850,    62063,   434176,        0,   711895,    66383,  4194302
   23870,    62116,   434176,        0,   711890,    66436,        0
   23890,    62169,   434176,        0,   711885,    66492,        1
   23910,    62222,   434176,        0,   711880,    66550,  4194303
   23930,    62275,   434176,        0,   711875,    66604,        1
   23950,    62328,   434176,        0,   711870,    66659,        3
   23970,    62381,   434176,        0,   711864,    66719,        0
   23990,    62434,   434176,        0,   711859,    66773,        2
   24010,    62487,   434176,        0,   711854,    66832,  4194303
   24030,    62540,   434176,        0,   711849,    66887,        1
   24050,    62593,   434176,        0,   711843,    66946,  4194302
   24070,    62646,   434176,        0,   711837,    67002,        0
   24090,    62699,   434176,        0,   711832,    67057,        2
   24110,    62752,   434176,        0,   711827,    67115,  4194303
   24130,    62805,   434176,        0,   711822,    67170,        1
   24150,    62858,   434176,        0,   711816,    67230,  4194302
   24170,    62911,   434176,        0,   711811,    67283,        0
   24190,    62964,   434176,        0,   711806,    67339,        2
   24210,    63017,   434176,        0,   711801,    67397,  4194303
   24230,    63070,   434176,        0,   711796,    67452,        1
   24250,    63123,   434176,        0,   711790,    67512,  4194302
   24270,    63176,   434176,        0,   711785,    67565,        0
   24290,    63229,   434176,        0,   711780,    67620,        2
   24310,    63282,   434176,        0,   711773,    67681,  4194303
   24330,    63335,   434176,        0,   711768,    67735,        1
   24350,    63388,   434176,        0,   711762,    67795,  4194302
   24370,    63441,   434176,        0,   711757,    67849,        0
   24390,    63494,   434176,        0,   711752,    67903,        2
   24410,    63547,   434176,        0,   711747,    67961,        0
   24430,    63600,   434176,        0,   711741,    68018,        1
   24450,    63653,   434176,        0,   711735,    68077,  4194302
   24470,    63706,   434176,        0,   711730,    68130,        1
   24490,    63759,   434176,        0,   711725,    68186,        2
   24510,    63812,   434176,        0,   711720,    68244,  4194303
   24530,    63865,   434176,        0,   711715,    68298,        2
   24550,    63918,   434176,        0,   711707,    68362,  4194302
   24570,    63971,   434176,        0,   711702,    68415,        0
   24590,    64024,   434176,        0,   711697,    68474,  4194302
   24610,    64077,   434176,        0,   711692,    68527,        0
   24630,    64130,   434176,        0,   711687,    68583,        1
   24650,    64183,   434176,        0,   711681,    68642,  4194303
   24670,    64236,   434176,        0,   711676,    68695,        1
   24690,    64289,   434176,        0,   711670,    68752,        2
   24710,    64342,   434176,        0,   711665,    68810,        0
   24730,    64395,   434176,        0,   711660,    68864,        2
   24750,    64448,   434176,        0,   711654,    68925,  4194302
   24770,    64501,   434176,        0,   711649,    68978,        1
   24790,    64554,   434176,        0,   711644,    69037,  4194302
   24810,    64607,   434176,        0,   711637,    69092,        0
   24830,    64660,   434176,        0,   711632,    69147,        2
   24850,    64713,   434176,        0,   711626,    69206,  4194303
   24870,    64766,   434176,        0,   711621,    69260,        1
   24890,    64819,   434176,        0,   711616,    69320,  4194302
   24910,    64872,   434176,        0,   711611,    69373,        0
   24930,    64925,   434176,        0,   711605,    69429,        2
   24950,    64978,   434176,        0,   711599,    69489,  4194303
   24970,    65031,   434176,        0,   711594,    69542,        1
   24990,    65084,   434176,        0,   711589,    69602,  4194302
   25010,    65137,   434176,        0,   711584,    69655,        0
   25030,    65190,   434176,        0,   711579,    69710,        2
   25050,    65243,   434176,        0,   711570,    69772,  4194303
   25070,    65296,   434176,        0,   711565,    69825,        1
   25090,    65349,   434176,        0,   711560,    69885,  4194302
   25110,    65402,   434176,        0,   711554,    69939,        0
   25130,    65455,   434176,        0,   711549,    69993,        2
   25150,    65508,   434176,        0,   711543,    70053,  4194303
   25170,    65561,   434176,        0,   711537,    70108,        1
   25190,    65614,   434176,        0,   711532,    70167,  4194302
   25210,    65667,   434176,        0,   711527,    70220,        1
   25230,    65720,   434176,        0,   711521,    70276,        2
   25250,    65773,   434176,        0,   711515,    70335,  4194303
   25270,    65826,   434176,        0,   711510,    70388,        2
   25290,    65879,   434176,        0,   711504,    70450,  4194302
   25310,    65932,   434176,        0,   711499,    70503,        0
   25330,    65985,   434176,        0,   711493,    70562,  4194302
   25350,    66038,   434176,        0,   711487,    70618,  4194303
   25370,    66091,   434176,        0,   711482,    70671,        1
   25390,    66144,   434176,        0,   711477,    70730,  4194303
   25410,    66197,   434176,        0,   711472,    70783,        1
   25430,    66250,   434176,        0,   711466,    70840,        2
   25450,    66303,   434176,        0,   711460,    70899,        0
   25470,    66356,   434176,        0,   711455,    70952,        2
   25490,    66409,   434176,        0,   711449,    71013,  4194302
   25510,    66462,   434176,        0,   711444,    71066,        1
   25530,    66515,   434176,        0,   711438,    71125,  4194302
   25550,    66568,   434176,        0,   711430,    71185,        0
   25570,    66621,   434176,        0,   711425,    71243,  4194302
   25590,    66674,   434176,        0,   711420,    71297,        0
   25610,    66727,   434176,        0,   711414,    71351,        2
   25630,    66780,   434176,        0,   711408,    71411,  4194303
   25650,    66833,   434176,        0,   711403,    71465,        1
   25670,    66886,   434176,        0,   711397,    71525,  4194302
   25690,    66939,   434176,        0,   711392,    71580,        0
   25710,    66992,   434176,        0,   711387,    71633,        2
   25730,    67045,   434176,        0,   711380,    71693,  4194303
   25750,    67098,   434176,        0,   711375,    71748,        1
   25770,    67151,   434176,        0,   711370,    71806,  4194302
   25790,    67204,   434176,        0,   711363,    71862,        0
   25810,    67257,   434176,        0,   711358,    71915,        2
   25830,    67310,   434176,        0,   711352,    71975,  4194303
   25850,    67363,   434176,        0,   711346,    72030,        1
   25870,    67416,   434176,        0,   711341,    72088,  4194302
   25890,    67469,   434176,        0,   711336,    72143,        0
   25910,    67522,   434176,        0,   711329,    72198,        2
   25930,    67575,   434176,        0,   711323,    72257,  4194303
   25950,    67628,   434176,        0,   711318,    72312,        1
   25970,    67681,   434176,        0,   711312,    72371,  4194302
   25990,    67734,   434176,        0,   711307,    72425,        0
   26010,    67787,   434176,        0,   711302,    72478,        3
   26030,    67840,   434176,        0,   711293,    72541,  4194303
   26050,    67893,   434176,        0,   711288,    72595,        1
   26070,    67946,   434176,        0,   711283,    72653,  4194303
   26090,    67999,   434176,        0,   711277,    72709,        0
   26110,    68052,   434176,        0,   711272,    72762,        2
   26130,    68105,   434176,        0,   711266,    72821,        0
   26150,    68158,   434176,        0,   711259,    72878,        1
   26170,    68211,   434176,        0,   711254,    72936,  4194302
   26190,    68264,   434176,        0,   711249,    72990,        1
   26210,    68317,   434176,        0,   711244,    73043,        3
   26230,    68370,   434176,        0,   711237,    73104,  4194303
   26250,    68423,   434176,        0,   711232,    73158,        2
   26270,    68476,   434176,        0,   711227,    73216,  4194303
   26290,    68529,   434176,        0,   711219,    73273,        0
   26310,    68582,   434176,        0,   711213,    73332,  4194302
   26330,    68635,   434176,        0,   711208,    73385,        0
   26350,    68688,   434176,        0,   711202,    73441,        1
   26370,    68741,   434176,        0,   711197,    73499,  4194303
   26390,    68794,   434176,        0,   711192,    73553,        1
   26410,    68847,   434176,        0,   711186,    73608,        3
   26430,    68900,   434176,        0,   711180,    73668,        0
   26450,    68953,   434176,        0,   711175,    73722,        2
   26470,    69006,   434176,        0,   711168,    73781,  4194303
   26490,    69059,   434176,        0,   711162,    73836,        1
   26510,    69112,   434176,        0,   711156,    73895,  4194302
   26530,    69165,   434176,        0,   711149,    73950,        0
   26550,    69218,   434176,        0,   711143,    74005,        2
   26570,    69271,   434176,        0,   711138,    74063,  4194303
   26590,    69324,   434176,        0,   711132,    74118,        1
   26610,    69377,   434176,        0,   711125,    74178,  4194302
   26630,    69430,   434176,        0,   711120,    74231,        0
   26650,    69483,   434176,        0,   711114,    74287,        2
   26670,    69536,   434176,        0,   711109,    74345,  4194303
   26690,    69589,   434176,        0,   711103,    74400,        1
   26710,    69642,   434176,        0,   711096,    74460,  4194302
   26730,    69695,   434176,        0,   711091,    74513,        0
   26750,    69748,   434176,        0,   711085,    74568,        2
   26770,    69801,   434176,        0,   711079,    74628,  4194303
   26790,    69854,   434176,        0,   711074,    74682,        1
   26810,    69907,   434176,        0,   711067,    74742,  4194302
   26830,    69960,   434176,        0,   711061,    74796,        0
   26850,    70013,   434176,        0,   711056,    74850,        2
   26870,    70066,   434176,        0,   711050,    74908,        0
   26890,    70119,   434176,        0,   711044,    74965,        1
   26910,    70172,   434176,        0,   711038,    75024,  4194302
   26930,    70225,   434176,        0,   711032,    75077,        1
   26950,    70278,   434176,        0,   711026,    75133,        2
   26970,    70331,   434176,        0,   711021,    75191,  4194303
   26990,    70384,   434176,        0,   711015,    75245,        2
   27010,    70437,   434176,        0,   711006,    75307,  4194302
   27030,    70490,   434176,        0,   711001,    75360,        0
   27050,    70543,   434176,        0,   710995,    75419,  4194302
   27070,    70596,   434176,        0,   710990,    75472,        0
   27090,    70649,   434176,        0,   710984,    75528,        1
   27110,    70702,   434176,        0,   710977,    75587,  4194303
   27130,    70755,   434176,        0,   710972,    75640,        1
   27150,    70808,   434176,        0,   710966,    75697,        2
   27170,    70861,   434176,        0,   710960,    75755,        0
   27190,    70914,   434176,        0,   710955,    75809,        2
   27210,    70967,   434176,        0,   710948,    75870,  4194302
   27230,    71020,   434176,        0,   710942,    75923,        1
   27250,    71073,   434176,        0,   710937,    75982,  4194302
   27270,    71126,   434176,        0,   710930,    76037,        0
   27290,    71179,   434176,        0,   710924,    76092,        2
   27310,    71232,   434176,        0,   710918,    76151,  4194303
   27330,    71285,   434176,        0,   710912,    76205,        1
   27350,    71338,   434176,        0,   710906,    76265,  4194302
   27370,    71391,   434176,        0,   710901,    76318,        0
   27390,    71444,   434176,        0,   710894,    76374,        2
   27410,    71497,   434176,        0,   710887,    76434,  4194303
   27430,    71550,   434176,        0,   710882,    76487,        1
   27450,    71603,   434176,        0,   710876,    76547,  4194302
   27470,    71656,   434176,        0,   710871,    76600,        0
   27490,    71709,   434176,        0,   710865,    76655,        2
   27510,    71762,   434176,        0,   710854,    76716,        1
   27530,    71815,   434176,        0,   710849,    76774,  4194302
   27550,    71868,   434176,        0,   710843,    76829,        0
   27570,    71921,   434176,        0,   710837,    76883,        2
   27590,    71974,   434176,        0,   710831,    76942,  4194303
   27610,    72027,   434176,        0,   710825,    76997,        1
   27630,    72080,   434176,        0,   710818,    77057,  4194302
   27650,    72133,   434176,        0,   710813,    77111,        0
   27670,    72186,   434176,        0,   710807,    77164,        3
   27690,    72239,   434176,        0,   710800,    77225,  4194303
   27710,    72292,   434176,        0,   710795,    77279,        1
   27730,    72345,   434176,        0,   710789,    77337,  4194303
   27750,    72398,   434176,        0,   710781,    77394,        0
   27770,    72451,   434176,        0,   710776,    77447,        2
   27790,    72504,   434176,        0,   710769,    77506,        0
   27810,    72557,   434176,        0,   710763,    77562,        1
   27830,    72610,   434176,        0,   710758,    77620,  4194302
   27850,    72663,   434176,        0,   710752,    77674,        1
   27870,    72716,   434176,        0,   710747,    77727,        3
   27890,    72769,   434176,        0,   710739,    77789,  4194303
   27910,    72822,   434176,        0,   710733,    77843,        2
   27930,    72875,   434176,        0,   710728,    77901,  4194303
   27950,    72928,   434176,        0,   710721,    77957,        0
   27970,    72981,   434176,        0,   710714,    78016,  4194302
   27990,    73034,   434176,        0,   710709,    78069,        0
   28010,    73087,   434176,        0,   710701,    78127,        1
   28030,    73140,   434176,        0,   710695,    78185,  4194303
   28050,    73193,   434176,        0,   710690,    78239,        1
   28070,    73246,   434176,        0,   710683,    78293,        3
   28090,    73299,   434176,        0,   710676,    78353,        0
   28110,    73352,   434176,        0,   710671,    78407,        2
   28130,    73405,   434176,        0,   710664,    78467,  4194303
   28150,    73458,   434176,        0,   710658,    78522,        1
   28170,    73511,   434176,        0,   710652,    78581,  4194302
   28190,    73564,   434176,        0,   710645,    78635,        0
   28210,    73617,   434176,        0,   710639,    78690,        2
   28230,    73670,   434176,        0,   710634,    78748,  4194303
   28250,    73723,   434176,        0,   710627,    78803,        1
   28270,    73776,   434176,        0,   710620,    78863,  4194302
   28290,    73829,   434176,        0,   710615,    78916,        0
   28310,    73882,   434176,        0,   710608,    78971,        2
   28330,    73935,   434176,        0,   710603,    79029,  4194303
   28350,    73988,   434176,        0,   710597,    79084,        1
   28370,    74041,   434176,        0,   710589,    79144,  4194302
   28390,    74094,   434176,        0,   710584,    79197,        0
   28410,    74147,   434176,        0,   710578,    79252,        2
   28430,    74200,   434176,        0,   710571,    79311,  4194303
   28450,    74253,   434176,        0,   710566,    79365,        1
   28470,    74306,   434176,        0,   710559,    79425,  4194302
   28490,    74359,   434176,        0,   710550,    79482,        0
   28510,    74412,   434176,        0,   710545,    79536,        2
   28530,    74465,   434176,        0,   710539,    79594,        0
   28550,    74518,   434176,        0,   710532,    79650,        1
   28570,    74571,   434176,        0,   710526,    79709,  4194302
   28590,    74624,   434176,        0,   710520,    79762,        1
   28610,    74677,   434176,        0,   710513,    79818,        2
   28630,    74730,   434176,        0,   710508,    79876,  4194303
   28650,    74783,   434176,        0,   710502,    79930,        2
   28670,    74836,   434176,        0,   710494,    79991,  4194302
   28690,    74889,   434176,        0,   710489,    80044,        0
   28710,    74942,   434176,        0,   710483,    80103,  4194302
   28730,    74995,   434176,        0,   710478,    80156,        0
   28750,    75048,   434176,        0,   710469,    80213,        1
   28770,    75101,   434176,        0,   710462,    80272,  4194303
   28790,    75154,   434176,        0,   710457,    80325,        1
   28810,    75207,   434176,        0,   710450,    80381,        2
   28830,    75260,   434176,        0,   710444,    80439,        0
   28850,    75313,   434176,        0,   710439,    80493,        2
   28870,    75366,   434176,        0,   710430,    80554,  4194302
   28890,    75419,   434176,        0,   710424,    80607,        1
   28910,    75472,   434176,        0,   710419,    80666,  4194302
   28930,    75525,   434176,        0,   710412,    80720,        0
   28950,    75578,   434176,        0,   710406,    80775,        2
   28970,    75631,   434176,        0,   710400,    80834,  4194303
   28990,    75684,   434176,        0,   710392,    80890,        1
   29010,    75737,   434176,        0,   710386,    80950,  4194302
   29030,    75790,   434176,        0,   710381,    81003,        0
   29050,    75843,   434176,        0,   710374,    81058,        2
   29070,    75896,   434176,        0,   710367,    81118,  4194303
   29090,    75949,   434176,        0,   710362,    81171,        1
   29110,    76002,   434176,        0,   710354,    81231,  4194302
   29130,    76055,   434176,        0,   710349,    81284,        0
   29150,    76108,   434176,        0,   710343,    81339,        2
   29170,    76161,   434176,        0,   710335,    81399,  4194303
   29190,    76214,   434176,        0,   710330,    81452,        1
   29210,    76267,   434176,        0,   710324,    81512,  4194302
   29230,    76320,   434176,        0,   710315,    81567,        0
   29250,    76373,   434176,        0,   710310,    81621,        2
   29270,    76426,   434176,        0,   710303,    81681,  4194303
   29290,    76479,   434176,        0,   710296,    81735,        1
   29310,    76532,   434176,        0,   710291,    81794,  4194302
   29330,    76585,   434176,        0,   710285,    81847,        1
   29350,    76638,   434176,        0,   710278,    81903,        2
   29370,    76691,   434176,        0,   710271,    81962,  4194303
   29390,    76744,   434176,        0,   710265,    82015,        2
   29410,    76797,   434176,        0,   710258,    82076,  4194302
   29430,    76850,   434176,        0,   710252,    82129,        0
   29450,    76903,   434176,        0,   710245,    82188,  4194302
   29470,    76956,   434176,        0,   710236,    82246,        0
   29490,    77009,   434176,        0,   710230,    82299,        2
   29510,    77062,   434176,        0,   710224,    82358,        0
   29530,    77115,   434176,        0,   710218,    82411,        2
   29550,    77168,   434176,        0,   710210,    82472,  4194302
   29570,    77221,   434176,        0,   710204,    82526,        1
   29590,    77274,   434176,        0,   710198,    82584,  4194302
   29610,    77327,   434176,        0,   710191,    82640,  4194303
   29630,    77380,   434176,        0,   710185,    82693,        2
   29650,    77433,   434176,        0,   710178,    82752,  4194303
   29670,    77486,   434176,        0,   710171,    82808,        0
   29690,    77539,   434176,        0,   710165,    82866,  4194302
   29710,    77592,   434176,        0,   710159,    82920,        0
   29730,    77645,   434176,        0,   710153,    82975,        2
   29750,    77698,   434176,        0,   710145,    83035,  4194303
   29770,    77751,   434176,        0,   710139,    83089,        1
   29790,    77804,   434176,        0,   710133,    83148,  4194302
   29810,    77857,   434176,        0,   710126,    83203,        0
   29830,    77910,   434176,        0,   710120,    83256,        2
   29850,    77963,   434176,        0,   710113,    83316,  4194303
   29870,    78016,   434176,        0,   710106,    83371,        1
   29890,    78069,   434176,        0,   710100,    83429,  4194302
   29910,    78122,   434176,        0,   710094,    83484,        0
   29930,    78175,   434176,        0,   710088,    83537,        2
   29950,    78228,   434176,        0,   710080,    83597,  4194303
   29970,    78281,   434176,        0,   710073,    83653,        1
   29990,    78334,   434176,        0,   710067,    83711,  4194302
   30010,    78387,   434176,        0,   710060,    83766,        0
   30030,    78440,   434176,        0,   710054,    83820,        2
   30050,    78493,   434176,        0,   710047,    83879,  4194303
   30070,    78546,   434176,        0,   710040,    83934,        1
   30090,    78599,   434176,        0,   710033,    83993,  4194302
   30110,    78652,   434176,        0,   710027,    84047,        0
   30130,    78705,   434176,        0,   710021,    84100,        3
   30150,    78758,   434176,        0,   710013,    84161,  4194303
   30170,    78811,   434176,        0,   710007,    84215,        1
   30190,    78864,   434176,        0,   710001,    84273,  4194303
   30210,    78917,   434176,        0,   709993,    84330,        0
   30230,    78970,   434176,        0,   709987,    84383,        2
   30250,    79023,   434176,        0,   709980,    84442,        0
   30270,    79076,   434176,        0,   709973,    84498,        1
   30290,    79129,   434176,        0,   709967,    84556,  4194302
   30310,    79182,   434176,        0,   709961,    84610,        1
   30330,    79235,   434176,        0,   709955,    84663,        3
   30350,    79288,   434176,        0,   709946,    84724,  4194303
   30370,    79341,   434176,        0,   709940,    84778,        2
   30390,    79394,   434176,        0,   709934,    84836,  4194303
   30410,    79447,   434176,        0,   709927,    84892,        0
   30430,    79500,   434176,        0,   709920,    84951,  4194302
   30450,    79553,   434176,        0,   709914,    85004,        0
   30470,    79606,   434176,        0,   709904,    85062,        1
   30490,    79659,   434176,        0,   709898,    85120,  4194303
   30510,    79712,   434176,        0,   709892,    85174,        1
   30530,    79765,   434176,        0,   709886,    85228,        3
   30550,    79818,   434176,        0,   709878,    85288,        0
   30570,    79871,   434176,        0,   709872,    85342,        2
   30590,    79924,   434176,        0,   709865,    85401,  4194303
   30610,    79977,   434176,        0,   709858,    85456,        1
   30630,    80030,   434176,        0,   709851,    85515,  4194302
   30650,    80083,   434176,        0,   709845,    85569,        0
   30670,    80136,   434176,        0,   709838,    85624,        2
   30690,    80189,   434176,        0,   709832,    85682,  4194303
   30710,    80242,   434176,        0,   709824,    85738,        1
   30730,    80295,   434176,        0,   709816,    85798,  4194302
   30750,    80348,   434176,        0,   709810,    85851,        0
   30770,    80401,   434176,        0,   709804,    85906,        2
   30790,    80454,   434176,        0,   709798,    85964,  4194303
   30810,    80507,   434176,        0,   709791,    86019,        1
   30830,    80560,   434176,        0,   709783,    86079,  4194302
   30850,    80613,   434176,        0,   709777,    86132,        0
   30870,    80666,   434176,        0,   709770,    86187,        2
   30890,    80719,   434176,        0,   709763,    86246,  4194303
   30910,    80772,   434176,        0,   709757,    86300,        1
   30930,    80825,   434176,        0,   709749,    86360,  4194302
   30950,    80878,   434176,        0,   709742,    86415,        0
   30970,    80931,   434176,        0,   709736,    86469,        2
   30990,    80984,   434176,        0,   709730,    86527,        0
   31010,    81037,   434176,        0,   709722,    86583,        1
   31030,    81090,   434176,        0,   709715,    86642,  4194302
   31050,    81143,   434176,        0,   709709,    86695,        1
   31070,    81196,   434176,        0,   709701,    86751,        2
   31090,    81249,   434176,        0,   709695,    86809,  4194303
   31110,    81302,   434176,        0,   709689,    86863,        2
   31130,    81355,   434176,        0,   709680,    86924,  4194302
   31150,    81408,   434176,        0,   709674,    86977,        0
   31170,    81461,   434176,        0,   709668,    87036,  4194302
   31190,    81514,   434176,        0,   709662,    87089,        0
   31210,    81567,   434176,        0,   709653,    87146,        1
   31230,    81620,   434176,        0,   709646,    87205,  4194303
   31250,    81673,   434176,        0,   709640,    87258,        1
   31270,    81726,   434176,        0,   709632,    87314,        2
   31290,    81779,   434176,        0,   709626,    87372,        0
   31310,    81832,   434176,        0,   709620,    87426,        2
   31330,    81885,   434176,        0,   709611,    87487,  4194302
   31350,    81938,   434176,        0,   709605,    87540,        1
   31370,    81991,   434176,        0,   709599,    87599,  4194302
   31390,    82044,   434176,        0,   709592,    87653,        0
   31410,    82097,   434176,        0,   709585,    87708,        2
   31430,    82150,   434176,        0,   709578,    87767,  4194303
   31450,    82203,   434176,        0,   709569,    87823,        2
   31470,    82256,   434176,        0,   709562,    87883,  4194303
   31490,    82309,   434176,        0,   709556,    87936,        1
   31510,    82362,   434176,        0,   709548,    87996,  4194302
   31530,    82415,   434176,        0,   709541,    88051,        0
   31550,    82468,   434176,        0,   709535,    88104,        2
   31570,    82521,   434176,        0,   709527,    88164,  4194303
   31590,    82574,   434176,        0,   709521,    88217,        1
   31610,    82627,   434176,        0,   709513,    88277,  4194302
   31630,    82680,   434176,        0,   709506,    88332,        0
   31650,    82733,   434176,        0,   709500,    88385,        2
   31670,    82786,   434176,        0,   709493,    88445,  4194303
   31690,    82839,   434176,        0,   709485,    88499,        1
   31710,    82892,   434176,        0,   709478,    88558,  4194302
   31730,    82945,   434176,        0,   709471,    88613,        0
   31750,    82998,   434176,        0,   709464,    88667,        2
   31770,    83051,   434176,        0,   709458,    88726,  4194303
   31790,    83104,   434176,        0,   709452,    88779,        2
   31810,    83157,   434176,        0,   709442,    88840,  4194302
   31830,    83210,   434176,        0,   709436,    88894,        0
   31850,    83263,   434176,        0,   709430,    88952,  4194302
   31870,    83316,   434176,        0,   709422,    89008,  4194303
   31890,    83369,   434176,        0,   709416,    89061,        1
   31910,    83422,   434176,        0,   709409,    89120,  4194303
   31930,    83475,   434176,        0,   709398,    89177,        0
   31950,    83528,   434176,        0,   709392,    89230,        2
   31970,    83581,   434176,        0,   709386,    89289,        0
   31990,    83634,   434176,        0,   709380,    89342,        2
   32010,    83687,   434176,        0,   709371,    89403,  4194302
   32030,    83740,   434176,        0,   709365,    89457,        1
   32050,    83793,   434176,        0,   709359,    89515,  4194302
   32070,    83846,   434176,        0,   709350,    89571,  4194303
   32090,    83899,   434176,        0,   709344,    89624,        2
   32110,    83952,   434176,        0,   709337,    89683,  4194303
   32130,    84005,   434176,        0,   709329,    89739,        0
   32150,    84058,   434176,        0,   709323,    89797,  4194302
   32170,    84111,   434176,        0,   709317,    89851,        0
   32190,    84164,   434176,        0,   709309,    89905,        2
   32210,    84217,   434176,        0,   709301,    89965,  4194303
   32230,    84270,   434176,        0,   709295,    90019,        1
   32250,    84323,   434176,        0,   709288,    90078,  4194302
   32270,    84376,   434176,        0,   709280,    90133,        0
   32290,    84429,   434176,        0,   709274,    90186,        2
   32310,    84482,   434176,        0,   709266,    90246,  4194303
   32330,    84535,   434176,        0,   709258,    90301,        1
   32350,    84588,   434176,        0,   709252,    90359,  4194302
   32370,    84641,   434176,        0,   709245,    90414,        0
   32390,    84694,   434176,        0,   709239,    90467,        2
   32410,    84747,   434176,        0,   709230,    90527,  4194303
   32430,    84800,   434176,        0,   709222,    90584,        1
   32450,    84853,   434176,        0,   709216,    90642,  4194302
   32470,    84906,   434176,        0,   709208,    90697,        0
   32490,    84959,   434176,        0,   709201,    90751,        2
   32510,    85012,   434176,        0,   709194,    90810,  4194303
   32530,    85065,   434176,        0,   709186,    90865,        1
   32550,    85118,   434176,        0,   709179,    90924,  4194302
   32570,    85171,   434176,        0,   709173,    90978,        0
   32590,    85224,   434176,        0,   709166,    91031,        3
   32610,    85277,   434176,        0,   709157,    91092,  4194303
   32630,    85330,   434176,        0,   709151,    91146,        1
   32650,    85383,   434176,        0,   709144,    91204,  4194303
   32670,    85436,   434176,        0,   709135,    91260,        0
   32690,    85489,   434176,        0,   709129,    91313,        2
   32710,    85542,   434176,        0,   709121,    91372,        0
   32730,    85595,   434176,        0,   709113,    91428,        1
   32750,    85648,   434176,        0,   709107,    91486,  4194302
   32770,    85701,   434176,        0,   709100,    91540,        1
   32790,    85754,   434176,        0,   709094,    91593,        3
   32810,    85807,   434176,        0,   709085,    91654,  4194303
   32830,    85860,   434176,        0,   709078,    91708,        2
   32850,    85913,   434176,        0,   709072,    91766,  4194303
   32870,    85966,   434176,        0,   709064,    91822,        0
   32890,    86019,   434176,        0,   709056,    91881,  4194302
   32910,    86072,   434176,        0,   709050,    91934,        0
   32930,    86125,   434176,        0,   709041,    91990,        1
   32950,    86178,   434176,        0,   709034,    92048,  4194303
   32970,    86231,   434176,        0,   709028,    92102,        1
   32990,    86284,   434176,        0,   709021,    92156,        3
   33010,    86337,   434176,        0,   709012,    92216,        0
   33030,    86390,   434176,        0,   709006,    92270,        2
   33050,    86443,   434176,        0,   708998,    92329,  4194303
   33070,    86496,   434176,        0,   708990,    92384,        1
   33090,    86549,   434176,        0,   708983,    92443,  4194302
   33110,    86602,   434176,        0,   708976,    92497,        0
   33130,    86655,   434176,        0,   708968,    92552,        2
   33150,    86708,   434176,        0,   708962,    92610,  4194303
   33170,    86761,   434176,        0,   708954,    92665,        1
   33190,    86814,   434176,        0,   708945,    92725,  4194302
   33210,    86867,   434176,        0,   708939,    92778,        0
   33230,    86920,   434176,        0,   708932,    92833,        2
   33250,    86973,   434176,        0,   708926,    92891,  4194303
   33270,    87026,   434176,        0,   708918,    92946,        1
   33290,    87079,   434176,        0,   708909,    93006,  4194302
   33310,    87132,   434176,        0,   708903,    93059,        0
   33330,    87185,   434176,        0,   708895,    93114,        2
   33350,    87238,   434176,        0,   708888,    93173,  4194303
   33370,    87291,   434176,        0,   708882,    93227,        1
   33390,    87344,   434176,        0,   708873,    93287,  4194302
   33410,    87397,   434176,        0,   708862,    93341,        1
   33430,    87450,   434176,        0,   708856,    93400,  4194302
   33450,    87503,   434176,        0,   708849,    93453,        1
   33470,    87556,   434176,        0,   708841,    93509,        2
   33490,    87609,   434176,        0,   708834,    93568,  4194303
   33510,    87662,   434176,        0,   708827,    93621,        2
   33530,    87715,   434176,        0,   708818,    93682,  4194302
   33550,    87768,   434176,        0,   708812,    93735,        0
   33570,    87821,   434176,        0,   708804,    93794,  4194302
   33590,    87874,   434176,        0,   708796,    93850,  4194303
   33610,    87927,   434176,        0,   708790,    93903,        1
   33630,    87980,   434176,        0,   708783,    93962,  4194303
   33650,    88033,   434176,        0,   708777,    94015,        1
   33670,    88086,   434176,        0,   708768,    94071,        2
   33690,    88139,   434176,        0,   708760,    94130,        0
   33710,    88192,   434176,        0,   708754,    94183,        2
   33730,    88245,   434176,        0,   708746,    94244,  4194302
   33750,    88298,   434176,        0,   708739,    94297,        1
   33770,    88351,   434176,        0,   708732,    94356,  4194302
   33790,    88404,   434176,        0,   708722,    94412,  4194303
   33810,    88457,   434176,        0,   708715,    94465,        2
   33830,    88510,   434176,        0,   708709,    94524,  4194303
   33850,    88563,   434176,        0,   708701,    94578,        1
   33870,    88616,   434176,        0,   708692,    94638,  4194302
   33890,    88669,   434176,        0,   708686,    94692,        0
   33910,    88722,   434176,        0,   708678,    94747,        2
   33930,    88775,   434176,        0,   708670,    94807,  4194303
   33950,    88828,   434176,        0,   708664,    94860,        1
   33970,    88881,   434176,        0,   708655,    94920,  4194302
   33990,    88934,   434176,        0,   708647,    94975,        0
   34010,    88987,   434176,        0,   708641,    95028,        2
   34030,    89040,   434176,        0,   708633,    95088,  4194303
   34050,    89093,   434176,        0,   708627,    95141,        1
   34070,    89146,   434176,        0,   708618,    95201,  4194302
   34090,    89199,   434176,        0,   708610,    95256,        0
   34110,    89252,   434176,        0,   708604,    95309,        2
   34130,    89305,   434176,        0,   708596,    95369,  4194303
   34150,    89358,   434176,        0,   708587,    95423,        1
   34170,    89411,   434176,        0,   708580,    95482,  4194302
   34190,    89464,   434176,        0,   708572,    95537,        0
   34210,    89517,   434176,        0,   708564,    95590,        2
   34230,    89570,   434176,        0,   708558,    95649,  4194303
   34250,    89623,   434176,        0,   708551,    95702,        2
   34270,    89676,   434176,        0,   708541,    95763,  4194302
